Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Volume,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Alpha for Beta Plus Minus,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
9/8/2010,11.12,26.114,5914919,76.9817,11.22,11.025,10.9075,64.7947,50.3579,13615298560,-0.0243,0.9979,11.12,-0.2575,2.9721,,,,,,,,
9/9/2010,11.21,25.8098,5227506,78.4141,11.25,11.09,10.9295,73.3621,51.4014,13725494272,-0.0285,1.0002,11.21,-0.2576,2.9915,,,,,,,,
9/10/2010,11.13,25.8941,5613774,77.1408,11.25,11.05,10.9645,55.3896,50.4267,13627542528,-0.0388,0.9994,11.13,-0.2585,3.0222,,,,,,,,
9/13/2010,11.2425,25.2816,6875767,78.9313,11.28,11.11,11.0138,70.5884,51.7575,13765286912,-0.0386,0.9999,11.2425,-0.2567,3.0247,,,,,,,,
9/14/2010,11.35,25.1766,8675289,80.6423,11.39,11.14,11.0887,80.2386,53.0047,13896909824,-0.0365,0.9999,11.35,-0.2526,3.0468,,,,,,,,
9/15/2010,11.29,25.2376,6495713,79.6873,11.35,11.1715,11.1503,62.9472,52.2251,13823446016,-0.0382,0.9998,11.29,-0.253,3.0136,,,,,,,,
9/16/2010,10.75,26.2012,34843008,71.0929,11.3,10.69,11.1342,16.1022,45.9356,13162271744,-0.0416,1.0014,10.75,-0.2612,2.986,,,,,,,,
9/17/2010,10.82,26.1235,14468735,72.207,10.9,10.74,11.1152,26.7079,46.7948,13247979520,-0.0373,0.9994,10.82,-0.2995,2.9915,,,,,,,,
9/20/2010,10.931,24.6877,9806398,73.9736,10.975,10.81,11.0873,43.651,48.1467,13383886848,-0.0388,0.9928,10.931,-0.291,3.0841,0.0995,,,,,,,
9/21/2010,10.94,24.6742,6946372,74.1169,11.03,10.87,11.0784,45.1919,48.257,13394907136,-0.0381,0.9928,10.94,-0.2939,3.0413,,,,,,,,
9/22/2010,11.02,24.5913,6073217,75.3901,11.13,10.95,11.0683,59.8364,49.2494,13492858880,-0.0356,0.9926,11.02,-0.2889,2.9414,,,7.8096,133000000,2.2218,6.8456,,0
9/23/2010,10.9,24.7161,5510504,73.4802,11.05,10.89,11.0373,37.3699,47.826,13345931264,-0.0361,0.9927,10.9,-0.272,2.955,,,,,,,,
9/24/2010,10.8,24.5945,9830699,71.8887,11,10.79,11.0043,25.4333,46.6633,13223491584,-0.0445,0.9909,10.8,-0.2721,2.9876,,,,,,,,
9/27/2010,10.82,24.141,8009093,72.207,10.96,10.82,10.9621,31.9539,46.9303,13247979520,-0.0313,0.9782,10.82,-0.2707,3.0855,,,,,,,,
9/28/2010,11.155,24.0808,11121321,77.5387,11.2,10.84,10.9426,78.7161,51.1651,13658151936,-0.026,0.9786,11.155,-0.2771,3.0175,,,,,,,,
9/29/2010,11,24.2382,8097102,75.0718,11.16,10.95,10.9136,53.2965,49.2828,13468370944,-0.0282,0.9787,11,-0.2723,2.9958,,,,,,,,
9/30/2010,10.82,24.4254,18908636,72.207,11.15,10.78,10.9206,34.1093,47.1968,13247979520,-0.0387,0.9721,10.82,-0.2756,3.0203,0.283,,,,,,,
10/1/2010,10.87,24.3729,8072336,73.0028,10.93,10.78,10.9256,42.7039,47.8313,13309199360,-0.0275,0.9713,10.87,-0.1456,3.0257,,,,,,,,
10/4/2010,10.99,23.9546,7607416,74.9126,11.0901,10.89,10.9315,61.0118,49.3426,13456126976,-0.0074,0.9617,10.99,-0.1429,3.0583,,,,,,,,
10/5/2010,11.35,23.9175,13208089,80.6423,11.35,11.07,10.9725,84.0074,53.5213,13896909824,-0.0049,0.9625,11.35,-0.1432,3.0719,,,,,,,,
10/6/2010,11.1,23.9529,7963467,76.6634,11.35,11.03,10.9805,52.0368,50.5271,13590810624,-0.0091,0.9626,11.1,-0.1126,3.1208,,,,,,,,
10/7/2010,11.02,23.5924,10391948,75.3901,11.25,11.01,10.9925,43.9993,49.6084,13492858880,-0.0163,0.9679,11.02,-0.1369,3.0909,0.1033,,,,,,,
10/8/2010,11.11,23.168,8185012,76.8225,11.14,10.95,11.0235,55.5778,50.6526,13603054592,-0.0197,0.9687,11.11,-0.1508,3.0583,0,,,,,,,
10/11/2010,11.13,22.9462,5046760,77.1408,11.21,11.0675,11.0545,58.442,50.8866,13627542528,-0.0513,0.9306,11.13,-0.1497,3.0366,,,,,,,,
10/12/2010,11.25,22.8259,7038682,79.0507,11.27,10.99,11.064,73.7021,52.2906,13774470144,-0.0497,0.9307,11.25,-0.1534,3.0121,0.4896,,,,,,,
10/13/2010,11.3,22.778,9008125,79.8465,11.5,11.26,11.094,78.6109,52.8713,13835689984,-0.05,0.9306,11.3,-0.1487,3.0583,,,,,,,,
10/14/2010,11.48,22.3545,6694445,82.7113,11.55,11.26,11.16,89.3479,54.915,14056081408,-0.0297,0.9287,11.48,-0.1523,3.042,0.3739,,,,,,,
10/15/2010,11.37,22.4569,6835436,80.9606,11.61,11.21,11.21,61.1908,53.4497,13921397760,-0.027,0.9216,11.37,-0.1578,3.0801,0.5052,,,,,,,
10/18/2010,11.25,22.4473,5691184,79.0507,11.36,11.15,11.236,40.3717,51.8873,13774470144,-0.0457,0.9178,11.25,-0.1586,3.0692,0.0087,,,,,,,
10/19/2010,11.17,22.3437,6112411,77.7775,11.23,11.05,11.218,30.1229,50.8619,13676518400,-0.0443,0.9173,11.17,-0.1565,3.0773,0.0995,,,,,,,
10/20/2010,11.08,22.4306,5874706,76.345,11.25,11.07,11.216,21.0888,49.7185,13566322688,-0.0475,0.9167,11.08,-0.1281,3.0841,,,,,,,,
10/21/2010,11.25,22.2674,15509477,79.0507,11.25,10.9,11.239,57.3394,51.8343,13774470144,-0.042,0.9152,11.25,-0.1297,3.1154,0.2054,,,,,,,
10/22/2010,11.19,22.3246,4420321,78.0958,11.24,11.12,11.247,46.1223,51.05,13701006336,-0.0435,0.9153,11.19,-0.1123,3.0964,0.0394,,,,,,,
10/25/2010,11.33,22.2509,5740673,80.324,11.39,11.23,11.267,68.0193,52.7749,13872421888,-0.019,0.9006,11.33,-0.1118,3.1195,0.1751,,,,,,,
10/26/2010,11.29,22.2922,5047974,79.6873,11.43,11.2,11.271,57.9292,52.2309,13823446016,-0.0196,0.9006,11.29,-0.1132,3.1127,0.0695,,,,,,,
10/27/2010,11.32,22.2638,5968411,80.1648,11.34,11.17,11.273,63.946,52.6099,13860177920,-0.0186,0.9005,11.32,-0.1226,3.1616,,,,,,,,
10/28/2010,11.345,22.2402,3857133,80.5627,11.39,11.2,11.2595,69.414,52.9318,13890787328,-0.0234,0.8863,11.345,-0.1439,3.0719,,,,,,,,
10/29/2010,11.46,22.1326,5168370,82.393,11.51,11.32,11.2685,85.0541,54.4057,14031593472,-0.0266,0.8875,11.46,-0.0848,3.2296,,,,,,,,
11/1/2010,11.39,21.3299,7400282,81.2789,11.59,11.35,11.2825,57.9828,53.3537,13945885696,-0.0202,0.8849,11.39,-0.0852,3.1997,,,,,,,,
11/2/2010,11.475,21.2542,5712805,82.6317,11.57,11.405,11.313,73.4023,54.4598,14049959936,-0.02,0.8849,11.475,-0.0849,3.2133,,,,,,,,
11/3/2010,11.45,21.2767,7571798,82.2338,11.6,11.34,11.35,63.1742,54.0697,14019349504,-0.021,0.8849,11.45,-0.0828,3.2316,,,,,,,,
11/4/2010,11.63,21.5379,10608510,85.0986,11.6969,11.48,11.388,85.2985,56.3962,14239740928,-0.0143,0.891,11.63,-0.1019,3.1263,0.0206,,,,,,,
11/5/2010,11.3,22.0049,22237256,79.8465,11.92,11.18,11.399,32.162,51.4533,13628143616,-0.0139,0.8837,11.3,-0.0816,3.1467,,,,,,,,
11/8/2010,11.88,23.6042,22899770,89.0775,11.94,11.32,11.454,74.3263,58.1261,14327641088,-0.0349,0.9141,11.88,-0.081,3.1208,,,,,,,,
11/9/2010,11.77,22.9542,14229042,87.3268,11.97,11.66,11.502,63.1587,56.5998,14194977792,-0.0353,0.9141,11.77,-0.0762,3.1589,,,,,,,,
11/10/2010,11.82,22.6564,14502072,88.1226,11.86,11.67,11.552,66.5821,57.1291,14255279104,-0.0352,0.9142,11.82,-0.0676,3.1861,,,,,,,,
11/11/2010,11.8875,22.5939,10162188,89.1969,11.9,11.5,11.6062,71.8746,57.8471,14336686080,-0.0366,0.9156,11.8875,-0.0838,3.1745,,,,,,,,
11/12/2010,11.5,22.9604,21065614,83.0296,11.84,11.42,11.6103,30.407,52.614,13869349888,-0.0323,0.9077,11.5,-0.0016,3.2051,,,,,,,,
11/15/2010,11.575,22.8455,11920566,84.2233,11.73,11.5,11.6287,40.3914,53.457,13959801856,-0.0164,0.8643,11.575,-0.0025,3.1507,,,,,,,,
11/16/2010,11.48,22.9285,8442254,82.7113,11.55,11.35,11.6292,31.7395,52.2392,13845228544,-0.0154,0.8639,11.48,-0.0023,3.1915,,,,,,,,
11/17/2010,11.62,22.7931,12158157,84.9395,11.73,11.47,11.6462,53.6745,53.8423,14014072832,-0.0129,0.8639,11.62,0.0222,3.197,-0.1471,,,,,,,
11/18/2010,11.72,22.6981,8368130,86.531,11.83,11.65,11.6552,65.5392,54.9593,14134676480,-0.0055,0.8654,11.72,-0.006,3.1915,,,,,,,,
11/19/2010,11.6775,22.4317,8916205,85.8546,11.75,11.5,11.693,56.3403,54.3807,14083420160,-0.0007,0.8581,11.6775,-0.0047,3.1915,,,,,,,,
11/22/2010,11.79,22.2659,5547770,87.6451,11.84,11.57,11.684,71.9645,55.659,14219098112,-0.0217,0.8526,11.79,-0.0047,3.254,,,,,,,,
11/23/2010,11.59,22.4541,8139068,84.462,11.72,11.47,11.666,36.8236,52.9313,13977891840,-0.0229,0.853,11.59,-0.0078,3.284,,,,,,,,
11/24/2010,11.74,22.3125,7415320,86.8494,11.86,11.66,11.658,59.2239,54.6554,14158796800,-0.0226,0.8532,11.74,-0.0032,3.3438,,,,,,,,
11/26/2010,11.76,22.2938,2956828,87.1677,11.85,11.71,11.6453,61.924,54.8834,14182917120,-0.0318,0.8394,11.76,0,3.303,0.1586,,,,,,,
11/29/2010,11.74,22.1939,7804905,86.8494,11.81,11.51,11.6692,56.329,54.5995,14158796800,-0.017,0.8248,11.74,-0.0046,3.2649,0.1618,,,,,,,
11/30/2010,11.74,22.2009,10015553,86.8494,11.83,11.53,11.6858,56.329,54.5995,14158796800,-0.016,0.8246,11.74,-0.006,3.2595,,,,,,,,
12/1/2010,11.97,21.7581,9385949,90.5099,12.1,11.82,11.7347,86.9165,57.3171,14436184064,-0.0153,0.8251,11.97,-0.0042,3.3084,,,,,,,,
12/2/2010,12.08,21.4743,6746035,92.2607,12.17,11.95,11.7808,91.292,58.5448,14568847360,-0.0137,0.8272,12.08,-0.0003,3.3274,,,,,,,,
12/3/2010,12.3,21.2835,9014278,95.7621,12.35,11.9719,11.8387,95.6531,60.8732,14834173952,-0.0081,0.8293,12.3,-0.0001,3.2676,,,,,,,,
12/6/2010,12.15,21.3399,8951249,93.3748,12.36,12.1,11.886,63.2542,58.5535,14653268992,-0.007,0.81,12.15,-0.001,3.2622,,,,,,,,
12/7/2010,12.01,21.4699,11367311,91.1466,12.33,11.99,11.908,42.9076,56.4756,14484424704,-0.0094,0.81,12.01,0.0008,3.2704,,,,,,,,
12/8/2010,11.99,21.4878,13284453,90.8283,12.0512,11.81,11.948,40.1407,56.181,14460304384,-0.0102,0.8099,11.99,0.0053,3.322,,,,,,,,
12/9/2010,12.17,21.329,5345547,93.6931,12.2,12.02,11.991,67.9987,58.2108,14677390336,0.0071,0.8003,12.17,-0.0022,3.303,,,,,,,,
12/10/2010,12.24,21.2682,7676033,94.8072,12.345,12.1,12.039,74.8314,58.9753,14761811968,0.0113,0.8017,12.24,-0.008,3.3193,,,,,,,,
12/13/2010,12.02,21.6309,9129684,91.3057,12.33,11.99,12.067,37.2933,55.6644,14496485376,0.019,0.7995,12.02,-0.0087,3.3247,,,,,,,,
12/14/2010,12,21.6496,7977404,90.9874,12.19,11.99,12.093,34.9056,55.372,14472365056,0.0185,0.7995,12,-0.0013,3.4076,,,,,,,,
12/15/2010,12.03,21.6227,8712977,91.4649,12.06,11.87,12.099,43.1021,55.7328,14508546048,0.0197,0.7993,12.03,-0.0031,3.3845,0.1316,,,,,,,
12/16/2010,12.22,21.4543,13049650,94.4889,12.41,12.03,12.113,74.0928,57.9594,14737691648,0.0214,0.7988,12.22,0.0161,3.4117,,,,,,,,
12/17/2010,12.15,21.5158,8784295,93.3748,12.265,12.13,12.098,56.9505,56.8692,14653268992,0.0153,0.8002,12.15,0.0134,3.39,,,,,,,,
12/20/2010,12.21,21.0713,7583568,94.3297,12.32,12.115,12.104,66.8203,57.5767,14725630976,0.0259,0.7908,12.21,0.0155,3.4117,,,,,,,,
12/21/2010,12.23,21.0591,9871901,94.648,12.5,12.19,12.126,70.2327,57.8154,14749751296,0.0254,0.7907,12.23,0.0149,3.4172,,,,,,,,
12/22/2010,12.535,20.8012,12143887,99.5023,12.65,12.22,12.1805,91.121,61.2537,15117590528,0.0298,0.791,12.535,0.0107,3.4187,,,8.6224,-159000000,1.4125,-16.328,,0
12/23/2010,12.45,20.223,4729620,98.1494,12.572,12.41,12.2085,70.4539,59.8474,15015078912,0.0289,0.7911,12.45,0.029,3.4393,,,,,,,,
12/27/2010,12.55,20.0976,3030457,99.741,12.58,12.31,12.2395,78.8994,60.9388,15135681536,0.0409,0.7907,12.55,0.0297,3.4434,,,,,,,,
12/28/2010,12.47,20.1631,2569391,98.4678,12.58,12.41,12.2845,58.7482,59.5981,15039199232,0.0395,0.7907,12.47,0.023,3.3775,,,,,,,,
12/29/2010,12.55,20.0984,3344800,99.741,12.64,12.5,12.3395,70.1745,60.4972,15135681536,0.0405,0.7907,12.55,0.0393,3.3692,,,,,,,,
12/30/2010,12.57,20.0824,2680612,100.0593,12.61,12.46,12.3935,72.981,60.7232,15159801856,0.0443,0.7933,12.57,0.0553,3.3253,,,,,,,,
12/31/2010,12.44,20.1875,7091538,97.9903,12.58,12.29,12.4155,38.0615,58.4734,15003018240,0.0419,0.7933,12.44,0.0462,3.2895,,,,,,,,
1/3/2011,12.515,19.8915,11721477,99.184,12.6,12.42,12.452,56.1982,59.3718,15093470208,0.0432,0.7854,12.515,0.0444,3.2813,,,,,,,,
1/4/2011,12.53,19.8493,8107308,99.4227,12.6419,12.4,12.484,59.7353,59.5528,15111561216,0.0436,0.7853,12.53,0.0434,3.2868,,,,,,,,
1/5/2011,12.29,20.0431,11161906,95.603,12.46,12.19,12.49,20.3317,55.4622,14822113280,0.0391,0.7847,12.29,0.0443,3.3088,,,,,,,,
1/6/2011,12.26,20.0677,4387663,95.1255,12.34,12.14,12.4625,18.0938,54.9739,14785932288,0.0525,0.7879,12.26,0.0404,3.2318,0.4035,,,,,,,
1/7/2011,12.1,20.2009,7033595,92.579,12.29,12.07,12.4275,9.6216,52.4273,14592967680,0.0213,0.8136,12.1,0.015,3.2098,0.2002,,,,,,,
1/10/2011,11.97,20.2951,11085081,90.5099,12.07,11.93,12.3695,6.1258,50.4625,14436184064,0.0129,0.8154,11.97,0.0136,3.1631,,,,,,,,
1/11/2011,11.94,20.3131,10559897,90.0325,12.03,11.81,12.3165,5.4414,50.015,14400003072,0.0119,0.8153,11.94,0.0146,3.17,,,,,,,,
1/12/2011,11.96,20.296,8549429,90.3508,11.99,11.8,12.2575,14.9437,50.3188,14424123392,0.0109,0.815,11.96,0.0171,3.0903,,,,,,,,
1/13/2011,12.04,20.2279,9628117,91.624,12.14,11.93,12.2045,46.9374,51.5377,14520605696,0.0115,0.8149,12.04,0.0223,3.1246,,,,,,,,
1/14/2011,11.76,20.4694,14825051,87.1677,12.05,11.67,12.1365,15.7785,47.333,14182917120,0.0029,0.8166,11.76,0.0241,3.1411,0.4519,,,,,,,
1/18/2011,11.68,20.8085,10226597,85.8944,11.92,11.63,12.053,12.2837,46.2186,14086434816,-0.0038,0.8087,11.68,0.0211,3.1191,0.2336,,,,,,,
1/19/2011,11.51,20.9624,8273645,83.1888,11.69,11.5,11.951,7.2003,43.944,13881409536,-0.0053,0.8092,11.51,0.0171,3.0862,,,,,,,,
1/20/2011,11.535,20.9395,7202135,83.5867,11.57,11.35,11.8755,14.963,44.3606,13911560192,-0.0047,0.8092,11.535,0.0116,3.0807,,,,,,,,
1/21/2011,11.245,21.2097,13320730,78.9711,11.61,11.18,11.774,6.0936,40.7287,13561811968,-0.0138,0.8019,11.245,-0.0024,3.1027,0.0104,,,,,,,
1/24/2011,11.37,21.2502,17893280,80.9606,11.5,11.25,11.701,32.1116,42.8162,13712565248,-0.009,0.8015,11.37,-0.0012,3.2016,0,,,,,,,
1/25/2011,11.43,21.1902,7985437,81.9155,11.43,11.25,11.647,43.402,43.7991,13784927232,-0.008,0.8015,11.43,0.0006,3.2126,-0.2109,,,,,,,
1/26/2011,11.35,21.2649,8668834,80.6423,11.54,11.31,11.588,32.569,42.7848,13688444928,-0.0099,0.8013,11.35,-0.0023,3.1988,,,,,,,,
1/27/2011,11.23,20.8015,8272343,78.7324,11.42,11.21,11.515,20.8563,41.3006,13543720960,-0.0121,0.8012,11.23,-0.0104,3.2263,,,,,,,,
1/28/2011,11.21,20.8202,8190944,78.4141,11.42,11.08,11.432,19.1358,41.055,13519600640,-0.0059,0.8049,11.21,-0.0056,3.2428,,,,,,,,
1/31/2011,11.29,21.0276,9242747,79.6873,11.4,11.2,11.385,45.9082,42.4704,13616082944,-0.003,0.7984,11.29,-0.0044,3.2648,,,,,,,,
2/1/2011,11.65,21.0305,14881162,85.417,11.73,11.29,11.382,83.2781,48.2543,14050253824,0.0007,0.8006,11.65,-0.009,3.2126,,,,,,,,
2/2/2011,11.69,20.9948,12265354,86.0536,11.83,11.4,11.4,85.0047,48.8455,14098495488,0.0018,0.8005,11.69,-0.0317,2.9543,,,,,,,,
2/3/2011,11.64,20.6504,15146059,85.2578,11.73,11.42,11.4105,71.2169,48.1344,14038194176,-0.0016,0.7992,11.64,-0.0274,2.9625,,,,,,,,
2/4/2011,11.74,20.3839,11292549,86.8494,11.77,11.56,11.46,80.6383,49.6509,14158796800,-0.0091,0.8018,11.74,-0.0232,3.0092,,,,,,,,
2/7/2011,11.8,20.779,6561319,87.8043,11.84,11.68,11.503,85.0442,50.5483,14231158784,-0.0094,0.7997,11.8,-0.0226,3.0065,,,,,,,,
2/8/2011,11.88,20.7119,8111309,89.0775,11.91,11.71,11.548,89.7219,51.7349,14327641088,-0.0086,0.7998,11.88,-0.0235,3.0092,,,,,,,,
2/9/2011,11.69,19.9851,15867335,86.0536,11.96,11.63,11.582,42.4371,48.8547,14098495488,-0.0114,0.8001,11.69,-0.0217,3.0312,,,,,,,,
2/10/2011,10.75,20.8248,49044528,71.0929,10.99,10.4,11.534,8.6412,38.0213,12964827136,-0.0305,0.8047,10.75,-0.0286,3.0422,0.1119,,,,,,,
2/11/2011,10.78,20.4063,17570776,71.5704,10.94,10.6,11.491,11.9963,38.4718,13001008128,-0.0269,0.8057,10.78,-0.0192,3.012,0,,,,,,,
2/14/2011,10.95,21.0714,11137196,74.276,10.98,10.78,11.457,32.932,40.986,13206032384,-0.0314,0.811,10.95,-0.022,2.9652,,,,,,,,
2/15/2011,10.94,20.811,9607189,74.1169,11,10.83,11.386,32.2549,40.8844,13193972736,-0.031,0.811,10.94,-0.0036,2.9625,,,,,,,,
2/16/2011,10.95,20.8017,12136641,74.276,11.1,10.9,11.312,34.2816,41.0357,13206032384,-0.0316,0.8109,10.95,0.0025,3.0532,,,,,,,,
2/17/2011,11.03,20.5386,6954430,75.5493,11.089,10.91,11.251,51.6419,42.2587,13302515712,-0.0306,0.8109,11.03,0.0179,3.0559,,,,,,,,
2/18/2011,11.07,20.2534,9850243,76.1859,11.17,10.96,11.184,59.6384,42.8716,13350756352,-0.0343,0.8113,11.07,0.0178,3.0092,-0.0105,,,,,,,
2/22/2011,10.96,20.9011,9213420,74.4352,11.1,10.9,11.1,35.4545,41.615,13218093056,-0.0397,0.8178,10.96,0.0189,3.023,,,,,,,,
2/23/2011,10.79,21.0606,16617185,71.7295,10.96,10.71,10.991,18.2751,39.7521,13013067776,-0.0419,0.8184,10.79,0.0187,3.0807,,,,,,,,
2/24/2011,10.78,21.0701,12786932,71.5704,10.98,10.69,10.9,17.5258,39.6441,13001008128,-0.0481,0.8058,10.78,0.0217,3.0972,,,,,,,,
2/25/2011,11.11,20.9654,13530117,76.8225,11.135,10.79,10.936,72.7768,44.7665,13134793728,-0.041,0.8064,11.11,0.0254,2.9982,,,,,,,,
2/28/2011,11.12,21.3769,7682151,76.9817,11.18,10.96,10.97,73.5813,44.913,13146615808,-0.0572,0.8215,11.12,0.0279,3.0532,,,,,,,,
3/1/2011,10.95,21.4886,6940143,74.276,11.17,10.94,10.97,41.9613,42.9107,12945633280,-0.0579,0.8219,10.95,0.0282,3.0532,,,,,,,,
3/2/2011,11,21.2553,10546483,75.0718,11.09,10.87,10.976,51.211,43.6747,13004745728,-0.0571,0.8219,11,0.013,3.034,,,,,,,,
3/3/2011,11.21,21.0623,7879337,78.4141,11.23,11.07,11.002,75.6547,46.7699,13253018624,-0.0564,0.823,11.21,0.014,3.0367,,,,,,,,
3/4/2011,11.27,21.0082,6573803,79.369,11.27,11.16,11.026,79.9581,47.6207,13323953152,-0.0546,0.8216,11.27,-0.0101,2.9927,,,,,,,,
3/7/2011,10.91,22.204,10485390,73.6394,11.3125,10.85,11.01,30.8615,43.323,12898343936,-0.0721,0.8333,10.91,-0.0094,2.979,,,,,,,,
3/8/2011,11.11,22.015,5601230,76.8225,11.19,10.94,11.025,54.2641,46.1177,13134793728,-0.0698,0.834,11.11,-0.0086,2.8794,,,,,,,,
3/9/2011,11.11,22.015,6758041,76.8225,11.15,11,11.057,54.2641,46.1177,13134793728,-0.0694,0.834,11.11,-0.015,2.8718,,,,,,,,
3/10/2011,11.04,22.0814,13409452,75.7084,11.15,10.94,11.083,42.8437,45.2814,13052036096,-0.0655,0.8429,11.04,-0.0117,2.9158,,,,,,,,
3/11/2011,11.05,21.7996,8266885,75.8676,11.05,10.9,11.077,45.3101,45.4276,13063858176,-0.0653,0.8428,11.05,-0.0267,2.9543,,,,,,,,
3/14/2011,10.89,22.4106,19790532,75.9472,10.95,10.71,11.054,22.2582,43.5031,12874698752,-0.0465,0.8674,10.89,-0.0259,2.9515,,,,,,,,
3/15/2011,10.84,22.4552,13097862,75.1393,10.96,10.53,11.043,17.9722,42.9153,12815586304,-0.0454,0.8668,10.84,-0.0234,2.979,,,,,,,,
3/16/2011,10.4775,23.0949,13130293,69.2825,10.82,10.47,10.9908,5.8086,38.9669,12387020800,-0.0494,0.8699,10.4775,-0.023,3.012,,,,,,,,
3/17/2011,10.45,23.1238,8362986,68.8382,10.6897,10.41,10.9148,5.3932,38.6875,12354508800,-0.0492,0.8728,10.45,-0.0222,3.0175,,,,,,,,
3/18/2011,10.61,22.9576,10856333,71.4233,10.745,10.53,10.8488,41.7472,41.2235,12543668224,-0.046,0.874,10.61,-0.0166,3.0147,,,,,,,,
3/21/2011,10.75,23.2331,4826259,73.6852,10.92,10.65,10.8328,61.277,43.3447,12709183488,-0.0578,0.8907,10.75,-0.018,3.012,,,,,,,,
3/22/2011,10.74,23.2402,5228004,73.5236,10.84,10.63,10.7957,59.1522,43.2295,12697361408,-0.0573,0.8906,10.74,-0.0189,3.0147,,,,,,,,
3/23/2011,10.84,23.1396,10834572,75.1393,10.89,10.59,10.7688,73.1287,44.7495,12815586304,-0.0558,0.8908,10.84,-0.0191,2.8672,,,8.8757,769000000,1.8265,34.7136,4.8194,0
3/24/2011,10.96,23.0209,8643833,77.0781,11.0701,10.85,10.7607,83.3705,46.527,12957456384,-0.0545,0.8906,10.96,-0.0194,2.8777,,,,,,,,
3/25/2011,10.98,23.0013,5674648,77.4013,11.11,10.97,10.7537,84.8173,46.8219,12981100544,-0.0536,0.891,10.98,-0.0105,2.8777,,,,,,,,
3/28/2011,10.97,23.3659,6614854,77.2397,11.02,10.87,10.7618,79.6221,46.6887,12969278464,-0.0564,0.876,10.97,-0.0119,2.8672,,,,,,,,
3/29/2011,10.96,23.3803,6726089,77.0781,11.07,10.88,10.7738,72.9223,46.5517,12957456384,-0.0575,0.8757,10.96,-0.0001,2.9665,,,,,,,,
3/30/2011,10.97,23.3705,7176604,77.2397,11.06,10.91,10.823,75.9569,46.7135,12969278464,-0.0583,0.8755,10.97,-0.0115,2.8959,,,,,,,,
3/31/2011,10.97,23.3705,7539736,77.2397,11.09,10.93,10.875,75.9569,46.7135,12969278464,-0.0601,0.874,10.97,-0.0086,2.9116,,,,,,,,
4/1/2011,11.01,23.3311,7814319,77.886,11.05,10.91,10.915,88.0303,47.395,13016568832,-0.0583,0.8755,11.01,-0.0127,2.909,,,,,,,,
4/4/2011,11.01,23.5452,4151385,77.886,11.05,10.99,10.941,88.0303,47.395,13016568832,-0.0592,0.8681,11.01,-0.0135,2.8803,,,,,,,,
4/5/2011,10.97,23.5285,8435813,77.2397,11.04,10.92,10.964,41.3317,46.755,12969278464,-0.0598,0.8682,10.97,-0.0093,2.9097,,,,,,,,
4/6/2011,11.35,23.4951,13619307,83.3793,11.445,11.04,11.015,93.1457,52.9925,13418532864,-0.0532,0.8686,11.35,-0.0094,2.9299,,,,,,,,
4/7/2011,11.08,23.7552,13813283,79.0169,11.34,11.07,11.027,47.9818,48.7913,13099325440,-0.0534,0.8646,11.08,-0.0089,2.9352,,,,,,,,
4/8/2011,11.14,23.6965,13015965,79.9864,11.31,11.08,11.043,55.2194,49.7079,13170260992,-0.0513,0.8643,11.14,-0.0312,2.9142,,,,,,,,
4/11/2011,11.13,24.2478,5716663,79.8248,11.19,11.07,11.059,53.3632,49.5549,13158438912,-0.0482,0.8687,11.13,-0.0306,2.9325,,,,,,,,
4/12/2011,11.02,24.3587,6397561,78.0475,11.12,10.98,11.065,34.325,47.8788,13028390912,-0.0488,0.869,11.02,-0.0308,2.9508,,,,,,,,
4/13/2011,11.1325,24.2472,6100929,79.8652,11.24,11.02,11.0813,57.5555,49.6795,13161394176,-0.0468,0.8689,11.1325,-0.0304,2.9587,0.7676,,,,,,,
4/14/2011,11.21,23.9393,7624631,81.1173,11.24,10.97,11.1053,68.9167,50.8887,13253018624,-0.0366,0.8607,11.21,-0.0301,2.9404,0.7255,,,,,,,
4/15/2011,11.23,23.92,8306499,81.4405,11.34,11.1,11.1272,71.835,51.2018,13276663808,-0.0344,0.8623,11.23,-0.0289,2.9822,,,,,,,,
4/18/2011,11.15,24.6035,5653475,80.1479,11.21,10.99,11.1412,45.9502,49.886,13182083072,-0.0366,0.8524,11.15,-0.0261,3.0292,,,,,,,,
4/19/2011,11.22,24.5378,8509558,81.2789,11.34,11.16,11.1663,63.3049,51.0252,13264840704,-0.0361,0.8525,11.22,-0.0188,3.024,,,,,,,,
4/20/2011,11.29,24.1693,7506770,82.4099,11.43,11.28,11.1602,75.2333,52.1505,13347598336,-0.0368,0.8519,11.29,-0.019,2.9744,,,,,,,,
4/21/2011,11.32,24.1406,4830874,82.8946,11.38,11.27,11.1842,79.5142,52.633,13383065600,-0.0377,0.8511,11.32,-0.0223,2.9874,,,,,,,,
4/25/2011,11.25,24.7239,4405676,81.7636,11.39,11.23,11.1952,49.5422,51.3823,13300307968,-0.0436,0.8495,11.25,-0.0205,2.9953,,,,,,,,
