Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price
8/13/12,68.46,17.7652,1.89E+11,7199166,3.5641,22.594,68.55,68.17,68.707,43.8082,55.9241,1.89E+11,0.003,0.7078,68.46
8/14/12,68.64,17.4028,1.90E+11,8218063,3.5548,22.9163,68.75,68.5,68.649,59.102,56.6344,1.89E+11,0.0041,0.7077,68.64
8/15/12,68.35,17.4565,1.89E+11,9349067,3.5699,22.397,68.84,68.3,68.546,35.652,55.153,1.88E+11,0.0031,0.7077,68.35
8/16/12,68.2,17.4844,1.89E+11,13518440,3.5777,22.1284,68.45,68.02,68.521,27.2602,54.3917,1.88E+11,0.0019,0.7073,68.2
8/17/12,67.8,17.5594,1.88E+11,11999974,3.5988,21.4121,68.18,67.51,68.389,14.0407,52.3966,1.87E+11,-0.0021,0.7057,67.8
8/20/12,67.7,17.1542,1.87E+11,12645253,3.6041,21.233,67.84,67.67,68.275,11.8802,51.9043,1.87E+11,-0.0029,0.7056,67.7
8/21/12,67.78,17.1383,1.88E+11,9544814,3.5999,21.3763,68.25,67.62,68.224,25.615,52.2754,1.87E+11,-0.0032,0.7057,67.78
8/22/12,67.75,16.2811,1.87E+11,8230885,3.6015,21.3226,67.93,67.53,68.164,23.5503,52.1194,1.87E+11,-0.0033,0.7057,67.75
8/23/12,67.74,16.2828,1.87E+11,9064092,3.602,21.3047,67.95,67.56,68.106,22.6379,52.0658,1.87E+11,-0.0024,0.7054,67.74
8/24/12,67.6,16.0436,1.87E+11,11297425,3.6095,22.1463,67.84,67.15,68.002,12.4824,51.3019,1.86E+11,-0.0021,0.7041,67.6
8/27/12,67.49,15.1477,1.87E+11,8761340,3.6154,21.9476,67.96,67.48,67.905,8.1653,50.6973,1.86E+11,0.0002,0.7062,67.49
8/28/12,67.51,15.145,1.87E+11,6750725,3.6143,21.9837,67.7,67.22,67.792,16.0809,50.8064,1.86E+11,-0.0003,0.7066,67.51
8/29/12,67.37,15.1691,1.86E+11,9609412,3.6218,21.7307,67.83,67.06,67.694,8.4413,50.0055,1.86E+11,-0.0008,0.7066,67.37
8/30/12,67.21,15.1966,1.86E+11,9672953,3.6304,21.4416,67.41,66.85,67.595,4.6523,49.0906,1.85E+11,-0.0004,0.7065,67.21
8/31/12,67.43,15.1586,1.87E+11,10152058,3.6186,21.8391,67.9,67.16,67.558,50.4886,50.3819,1.86E+11,0.0007,0.7065,67.43
9/4/12,67.26,14.4366,1.86E+11,8402642,3.6277,21.532,67.54,66.97,67.514,32.4225,49.3807,1.85E+11,-0.0009,0.7054,67.26
9/5/12,67.27,14.435,1.86E+11,9266261,3.6272,21.55,67.8699,67.14,67.463,34.4908,49.4418,1.85E+11,-0.0008,0.7054,67.27
9/6/12,67.84,14.3408,1.88E+11,13075458,3.5967,22.58,68.22,67.59,67.472,81.8878,52.8031,1.87E+11,-0.0013,0.7048,67.84
9/7/12,67.88,14.3342,1.88E+11,8403379,3.5946,22.6522,68.01,67.52,67.486,83.1696,53.0298,1.87E+11,-0.0016,0.7048,67.88
9/10/12,68.18,13.7578,1.89E+11,11441918,3.5788,23.1943,68.47,67.83,67.544,90.6298,54.7173,1.88E+11,-0.0025,0.7038,68.18
9/11/12,68.2,13.7541,1.89E+11,8822632,3.5777,23.2305,68.55,68.18,67.615,91.0275,54.8292,1.88E+11,-0.0027,0.7038,68.2
9/12/12,68.15,13.762,1.89E+11,8230629,3.5803,23.1401,68.46,68.03,67.679,78.5284,54.4809,1.88E+11,-0.003,0.7038,68.15
9/13/12,68.99,13.6306,1.91E+11,13006345,3.5367,24.6579,69.17,68,67.841,95.186,59.0061,1.90E+11,-0.0024,0.7043,68.99
9/14/12,68.47,13.7117,1.89E+11,13027702,3.5636,23.7183,68.91,68.08,67.967,55.3284,55.4744,1.89E+11,-0.0053,0.704,68.47
9/17/12,68.25,13.9954,1.89E+11,11584028,3.5751,23.3208,68.7,68,68.049,43.7125,54.0583,1.88E+11,-0.0084,0.7039,68.25
9/18/12,68.55,13.9491,1.90E+11,8063082,3.5594,23.8629,68.6675,68.07,68.178,60.6225,55.6552,1.89E+11,-0.0073,0.7038,68.55
9/19/12,68.6,13.9412,1.90E+11,9911281,3.5569,23.9532,68.924,68.6,68.311,63.3733,55.9193,1.89E+11,-0.0073,0.7038,68.6
9/20/12,68.9,13.894,1.91E+11,8704582,3.5414,24.4953,68.99,68.33,68.417,77.5121,57.4911,1.90E+11,-0.0064,0.7038,68.9
9/21/12,69.06,13.272,1.91E+11,19076616,3.5332,24.7844,69.3611,68.84,68.535,82.8182,58.3112,1.90E+11,-0.0057,0.7037,69.06
9/24/12,69,13.8987,1.91E+11,9082404,3.5362,24.676,69.2,68.81,68.617,73.1142,57.878,1.90E+11,-0.0055,0.7053,69
9/25/12,69.32,13.6157,1.92E+11,11625484,3.5199,25.2542,69.64,69.01,68.729,86.1226,59.5364,1.91E+11,-0.0037,0.7043,69.32
9/26/12,69,13.4185,1.91E+11,9971862,3.5362,24.676,69.5,68.96,68.814,49.9042,57.2064,1.90E+11,-0.0039,0.7044,69
9/27/12,69.01,13.417,1.91E+11,8253153,3.5357,24.694,69.35,68.89,68.816,50.8727,57.2605,1.90E+11,-0.0049,0.7039,69.01
9/28/12,68.91,13.4309,1.87E+11,10293525,3.5409,24.5133,69.04,68.5,68.86,39.4368,56.5217,1.90E+11,-0.0054,0.7037,68.91
10/1/12,69.13,13.1386,1.88E+11,9649497,3.5296,24.9109,69.45,68.92,68.948,65.2299,57.762,1.91E+11,-0.0031,0.7038,69.13
10/2/12,68.96,13.1341,1.87E+11,10062669,3.5383,24.6037,69.28,68.64,68.989,43.6717,56.4742,1.90E+11,-0.0043,0.7041,68.96
10/3/12,69,13.1287,1.87E+11,8560579,3.5362,24.676,69.32,68.73,69.029,49.5558,56.7091,1.90E+11,-0.0046,0.704,69
10/4/12,69.27,13.0925,1.88E+11,9397590,3.5224,25.1638,69.5,69.01,69.066,75.4847,58.2815,1.91E+11,-0.0046,0.704,69.27
10/5/12,69.65,13.042,1.89E+11,9429835,3.5032,25.8505,69.74,69.32,69.125,88.2428,60.3768,1.92E+11,-0.0047,0.7027,69.65
10/8/12,69.44,13.214,1.89E+11,6447530,3.5138,25.471,69.65,69.17,69.169,61.6481,58.6916,1.91E+11,-0.0059,0.703,69.44
10/9/12,68.41,13.3527,1.86E+11,15365897,3.5667,23.6099,68.97,68.1,69.078,19.1614,51.4107,1.89E+11,-0.008,0.7039,68.41
10/10/12,68.22,13.3789,1.85E+11,10710868,3.5767,23.2666,68.49,67.98,69,16.0926,50.2219,1.88E+11,-0.0079,0.7039,68.22
10/11/12,67.97,13.4136,1.84E+11,9505526,3.5898,22.8149,68.3,67.86,68.896,12.2275,48.6893,1.87E+11,-0.0086,0.7039,67.97
10/12/12,67.97,13.4136,1.84E+11,8685539,3.5898,22.8149,68.51,67.8,68.802,12.2275,48.6893,1.87E+11,-0.0078,0.7039,67.97
10/15/12,68.6,13.6499,1.86E+11,14869847,3.5569,23.9532,68.99,68.07,68.749,62.8366,52.5909,1.89E+11,-0.0072,0.7044,68.6
10/16/12,69.55,13.1434,1.89E+11,13689960,3.5083,25.6698,69.8,69.02,68.808,83.8715,57.618,1.92E+11,-0.0058,0.7052,69.55
10/17/12,71,12.9575,1.93E+11,26522960,3.4366,28.2898,71.18,69.55,69.008,92.975,63.6963,1.96E+11,-0.0021,0.7058,71
10/18/12,72.52,11.9448,1.97E+11,33591056,3.3646,31.0363,72.74,70.82,69.333,96.2782,68.5825,2.00E+11,0.0024,0.7052,72.52
10/19/12,71.86,12.8069,1.95E+11,18391112,3.3955,29.8437,72.24,71.73,69.554,73.7057,64.6726,1.98E+11,0.0024,0.7051,71.86
10/22/12,71.78,12.6491,1.95E+11,14033469,3.3993,29.6991,72.29,71.33,69.788,70.6922,64.2136,1.98E+11,0.0022,0.7053,71.78
10/23/12,70.89,13.0298,1.93E+11,11086192,3.442,28.091,71.53,70.525,70.036,42.0221,59.3643,1.95E+11,0.001,0.7058,70.89
10/24/12,70.74,12.7928,1.92E+11,8571972,3.4493,27.82,71.2,70.67,70.288,38.1143,58.5929,1.95E+11,0.0009,0.7059,70.74
10/25/12,71.14,12.7431,1.93E+11,9673169,3.4299,28.5427,71.56,70.99,70.605,54.8931,60.0259,1.96E+11,0.0017,0.706,71.14
10/26/12,70.9,12.4085,1.93E+11,8965190,3.4415,28.1091,71.32,70.56,70.898,44.1258,58.7636,1.95E+11,0.0015,0.706,70.9
10/31/12,70.82,12.2742,1.92E+11,9950511,3.4454,27.9645,71.25,70.48,71.12,40.1847,58.3405,1.95E+11,0.0017,0.7059,70.82
11/1/12,71.5,12.1933,1.94E+11,11226550,3.4126,29.1932,71.9,70.83,71.315,72.0329,60.8208,1.97E+11,0.0023,0.7063,71.5
11/2/12,70.9,12.2646,1.93E+11,7946639,3.4415,28.1091,71.7,70.83,71.305,42.2554,57.6859,1.95E+11,0.0019,0.7067,70.9
11/5/12,70.79,12.6496,1.92E+11,6874426,3.4468,27.9103,71,70.47,71.132,37.9421,57.1275,1.95E+11,0.002,0.707,70.79
11/6/12,71.01,12.6226,1.93E+11,7927454,3.4361,28.3078,71.62,70.89,71.047,52.4909,57.9693,1.96E+11,0.0025,0.7068,71.01
11/7/12,70.34,12.705,1.91E+11,12719676,3.4689,27.0972,70.99,69.7,70.903,25.3462,54.5922,1.94E+11,0.0033,0.706,70.34
11/8/12,69.65,12.4906,1.89E+11,12655586,3.5032,25.8505,70.42,69.65,70.779,14.0902,51.4019,1.92E+11,0.0027,0.7063,69.65
11/9/12,69.87,12.419,1.91E+11,10511681,3.4922,26.248,70.26,69.43,70.692,29.1402,52.3209,1.94E+11,0.0023,0.7067,69.87
11/12/12,69.68,12.9721,1.90E+11,9762068,3.5017,25.9047,70.05,69.31,70.546,23.7502,51.4517,1.93E+11,0.0024,0.7074,69.68
11/13/12,69.51,12.9936,1.90E+11,8244865,3.5103,25.5975,70.11,69.4,70.407,19.0269,50.6724,1.93E+11,0.0007,0.7075,69.51
11/14/12,69.27,13.0206,1.89E+11,10471849,3.5224,25.1638,69.76,69.03,70.252,13.3884,49.5759,1.92E+11,0.0016,0.7069,69.27
11/15/12,69.07,13.0463,1.88E+11,11804602,3.5326,24.8025,69.2,68.72,70.009,9.7695,48.668,1.91E+11,0.0012,0.707,69.07
11/16/12,69.19,13.0308,1.89E+11,14272346,3.5265,25.0193,69.27,68.51,69.838,27.4249,49.2449,1.92E+11,0.0023,0.7059,69.19
11/19/12,69.25,13.5406,1.89E+11,12337384,3.5235,25.1277,69.81,69.04,69.684,36.7125,49.5383,1.92E+11,0.0003,0.7035,69.25
11/20/12,69.67,13.4863,1.90E+11,9859579,3.5022,25.8866,69.715,69.14,69.55,72.9969,51.5654,1.93E+11,0.0019,0.7035,69.67
11/21/12,69.59,13.4976,1.90E+11,7640296,3.5063,25.742,69.875,69.45,69.475,62.7225,51.1604,1.93E+11,0.0014,0.7035,69.59
11/23/12,69.56,13.0914,1.90E+11,5450045,3.5078,26.79,69.56,68.95,69.466,58.1209,51.0051,1.93E+11,0.0007,0.702,69.56
11/26/12,69.09,13.8708,1.89E+11,9886495,3.5316,25.9334,69.5,68.82,69.388,21.3361,48.612,1.91E+11,0.0023,0.7015,69.09
11/27/12,68.81,13.6278,1.88E+11,8763305,3.546,25.423,69.15,68.73,69.301,13.6283,47.246,1.91E+11,0.0031,0.7014,68.81
11/28/12,69.29,13.5834,1.89E+11,9983230,3.5214,26.2979,69.38,68.6,69.279,55.2233,49.7502,1.92E+11,0.0036,0.7016,69.29
11/29/12,69.22,12.8936,1.89E+11,9849162,3.525,26.1703,69.555,69.05,69.274,49.9602,49.3965,1.92E+11,0.003,0.7015,69.22
11/30/12,69.73,12.8514,1.90E+11,13482853,3.4992,27.0999,69.92,69.175,69.34,75.4894,51.9704,1.93E+11,0.0049,0.7013,69.73
12/3/12,69.65,13.4572,1.90E+11,9930689,3.5032,26.9541,69.92,69.36,69.386,67.3987,51.545,1.93E+11,0.006,0.7014,69.65
12/4/12,69.86,13.4394,1.91E+11,14278003,3.4927,27.3369,70.49,69.45,69.447,77.0737,52.5987,1.94E+11,0.0078,0.7012,69.86
12/5/12,69.97,13.4543,1.91E+11,11037053,3.4872,27.5374,70.295,69.58,69.477,81.4088,53.1508,1.94E+11,0.008,0.7012,69.97
12/6/12,70.05,13.1022,1.91E+11,9459120,3.4832,27.6832,70.34,69.8,69.523,84.5879,53.5578,1.94E+11,0.0078,0.7012,70.05
12/7/12,70.45,13.0703,1.92E+11,10021271,3.4634,28.4123,70.5225,69.86,69.612,93.2477,55.5547,1.95E+11,0.0083,0.7013,70.45
12/10/12,70.6,13.0416,1.93E+11,9700330,3.4561,28.6857,70.8,70.26,69.763,94.8693,56.2839,1.96E+11,0.0115,0.7019,70.6
12/11/12,71.1,13.0035,1.94E+11,14934575,3.4318,29.5971,71.62,70.75,69.992,97.6687,58.6246,1.97E+11,0.0123,0.7021,71.1
12/12/12,70.96,13.0152,1.94E+11,11783256,3.4386,29.3419,71.37,70.845,70.159,79.4598,57.7293,1.97E+11,0.0119,0.7021,70.96
12/13/12,70.75,13.0311,1.93E+11,8839643,3.4488,28.9591,71,70.6199,70.312,55.9781,56.3928,1.96E+11,0.0119,0.7021,70.75
12/14/12,70.69,13.0356,1.93E+11,10263540,3.4517,28.8497,70.86,70.49,70.408,49.6854,56.0096,1.96E+11,0.0094,0.7019,70.69
12/17/12,70.94,13.2883,1.94E+11,14324436,3.4395,29.3054,71.18,70.78,70.537,70.4481,57.2615,1.97E+11,0.0098,0.7019,70.94
12/18/12,70.95,13.2876,1.94E+11,16354131,3.439,29.3237,71.1,70.505,70.646,71.1621,57.3118,1.97E+11,0.009,0.7013,70.95
12/19/12,70.63,13.1144,1.93E+11,11865800,3.4546,28.7404,71.31,70.63,70.712,32.9494,55.1638,1.96E+11,0.0089,0.7013,70.63
12/20/12,70.75,13.1055,1.93E+11,11775935,3.4488,28.9591,70.9,70.49,70.782,48.5039,55.8064,1.96E+11,0.0087,0.7012,70.75
12/21/12,70.27,13.1411,1.92E+11,22154452,3.4723,28.0842,70.75,70.06,70.764,20.2785,52.6823,1.95E+11,0.0095,0.7017,70.27
12/24/12,70.02,13.3945,1.91E+11,5006415,3.4847,27.6285,70.4,69.94,70.706,13.9407,51.1399,1.94E+11,0.0106,0.7021,70.02
12/26/12,70.17,13.3828,1.92E+11,7737247,3.4773,27.9019,70.36,69.88,70.613,32.8335,52.012,1.94E+11,0.0115,0.7019,70.17
12/27/12,70.09,13.2046,1.91E+11,10700303,3.4812,27.7561,70.4,69.8,70.526,27.9286,51.5048,1.94E+11,0.0114,0.7019,70.09
12/28/12,69.48,13.2503,1.88E+11,9693676,3.5118,26.6442,70.07,69.415,70.399,10.3109,47.8261,1.93E+11,0.0106,0.7021,69.48
12/31/12,70.1,13.9591,1.89E+11,12771266,3.4807,27.7743,70.11,69.175,70.34,54.2806,51.4706,1.94E+11,0.0111,0.702,70.1
1/2/13,70.84,13.9044,1.91E+11,12875582,3.4444,29.1232,71.02,70.3,70.33,75.6513,55.3238,1.96E+11,0.0087,0.7002,70.84
1/3/13,70.74,13.912,1.91E+11,9598228,3.4493,28.9409,71,70.445,70.309,69.1038,54.7165,1.96E+11,0.0086,0.7002,70.74
1/4/13,71.55,14.0707,1.93E+11,11634731,3.4102,30.4173,71.73,71.01,70.401,84.9402,58.531,1.98E+11,0.0085,0.7007,71.55
1/7/13,71.4,14.6374,1.93E+11,7548751,3.4174,30.1439,71.53,71.19,70.466,74.3537,57.6015,1.98E+11,0.0109,0.7007,71.4
1/8/13,71.41,14.6366,1.93E+11,9830721,3.4169,30.1621,71.65,71.25,70.58,74.6694,57.6479,1.98E+11,0.0126,0.7005,71.41
1/9/13,71.73,14.6123,1.94E+11,7673216,3.4016,30.7454,71.85,71.5,70.751,84.0777,59.1281,1.99E+11,0.0131,0.7006,71.73
1/10/13,72.19,14.5768,1.95E+11,11891155,3.38,31.5839,72.38,71.74,70.953,91.1585,61.1475,2.00E+11,0.0135,0.7007,72.19
1/11/13,72.35,14.5645,1.96E+11,7766724,3.3725,31.8755,72.58,72.16,71.179,92.8236,61.8261,2.01E+11,0.014,0.7007,72.35
1/14/13,72.56,15.2782,1.96E+11,7385928,3.3627,32.2583,72.79,72.37,71.487,94.7647,62.7105,2.01E+11,0.0155,0.7016,72.56
1/15/13,72.37,15.2932,1.96E+11,7795015,3.3716,31.912,72.44,72,71.714,69.3189,61.3796,2.01E+11,0.0164,0.7017,72.37
1/16/13,72.58,15.2775,1.96E+11,8780055,3.3618,32.2947,72.815,72.25,71.888,78.7699,62.2946,2.01E+11,0.0169,0.7017,72.58
1/17/13,72.9,15.2526,1.97E+11,10573077,3.3471,32.878,73.01,72.37,72.104,87.5417,63.652,2.02E+11,0.0171,0.7017,72.9
1/18/13,73.23,15.2271,1.98E+11,13564396,3.332,33.4795,73.23,72.79,72.272,92.3995,64.9963,2.03E+11,0.0176,0.7018,73.23
1/22/13,72.69,16.0976,1.97E+11,11471537,3.3567,32.4952,73.21,72.42,72.401,47.2129,61.1668,2.01E+11,0.0149,0.7034,72.69
1/23/13,72.85,16.0866,1.97E+11,10155089,3.3493,32.7869,72.91,72.47,72.545,56.6377,61.8556,2.02E+11,0.0152,0.7034,72.85
1/24/13,73.1,16.0666,1.98E+11,9369713,3.3379,33.2426,73.23,72.8434,72.682,69.43,62.9189,2.03E+11,0.0158,0.7034,73.1
1/25/13,73.92,16.002,2.00E+11,10421557,3.3009,34.7372,73.93,73.06,72.855,87.5298,66.123,2.05E+11,0.0211,0.7038,73.92
1/28/13,73.62,16.6128,1.99E+11,9420940,3.3143,34.1904,74,73.43,72.982,66.0642,64.0291,2.04E+11,0.0228,0.704,73.62
1/29/13,74.41,16.5787,2.01E+11,12390703,3.2791,35.6303,74.62,73.64,73.167,82.7622,66.8857,2.06E+11,0.026,0.7049,74.41
1/30/13,74.09,16.5787,2.00E+11,9246397,3.2933,35.0471,74.8,74.01,73.339,63.7139,64.7316,2.05E+11,0.0255,0.705,74.09
1/31/13,73.92,16.5894,2.00E+11,10452547,3.3009,34.7372,74.36,73.78,73.473,53.8395,63.6058,2.05E+11,0.0253,0.705,73.92
2/1/13,74.18,16.5787,2.01E+11,10019482,3.2893,35.2111,74.42,74.08,73.601,65.9469,64.5804,2.06E+11,0.0239,0.7041,74.18
2/4/13,74.11,16.6018,2.00E+11,9200667,3.2924,35.0835,74.25,73.56,73.689,59.6305,64.1023,2.05E+11,0.0247,0.7035,74.11
2/5/13,74.66,16.6018,2.02E+11,10230794,3.2681,36.086,74.82,74.47,73.886,81.0368,66.1398,2.07E+11,0.0256,0.7038,74.66
2/6/13,75.39,16.7352,2.04E+11,12083995,3.2365,37.4166,75.39,74.52,74.14,90.7753,68.5878,2.09E+11,0.0275,0.7039,75.39
2/7/13,75.06,16.7615,2.03E+11,9798177,3.2507,36.8151,75.2,74.68,74.336,67.3294,66.3447,2.08E+11,0.0267,0.7039,75.06
2/8/13,75.48,16.7281,2.04E+11,8153554,3.2326,37.5807,75.61,74.73,74.492,78.1188,67.734,2.09E+11,0.0274,0.7041,75.48
2/11/13,75.41,16.5275,2.04E+11,5697146,3.2356,37.4531,75.5,75.05,74.671,72.161,67.2553,2.09E+11,0.0286,0.7045,75.41
2/12/13,75.8,16.4969,2.05E+11,7598878,3.219,38.164,75.86,75.42,74.81,82.9977,68.5369,2.10E+11,0.0297,0.7045,75.8
2/13/13,75.66,16.5068,2.05E+11,8014888,3.225,37.9088,75.87,75.37,74.967,68.6157,67.5551,2.10E+11,0.0292,0.7045,75.66
2/14/13,75.81,16.4951,2.05E+11,9681846,3.2186,38.1822,76.09,75.38,75.156,75.452,68.0622,2.10E+11,0.0295,0.7045,75.81
2/15/13,76.16,16.4679,2.06E+11,10529175,3.2038,38.8201,76.16,75.51,75.354,86.0712,69.2233,2.11E+11,0.0304,0.7045,76.16
2/19/13,76.96,16.0604,2.08E+11,9747837,3.1705,40.2783,77,75.96,75.639,94.3907,71.6595,2.13E+11,0.0307,0.7058,76.96
2/20/13,76.65,16.0841,2.07E+11,7857956,3.1833,39.7133,76.97,76.54,75.838,70.0657,69.4556,2.12E+11,0.0312,0.7055,76.65
2/21/13,76.87,16.0675,2.08E+11,9465751,3.1742,40.1143,77.02,76.38,75.986,76.5098,70.13,2.13E+11,0.0324,0.7051,76.87
2/22/13,76.25,16.0643,2.08E+11,8573799,3.2,40.0961,76.49,75.97,76.105,40.057,65.8886,2.13E+11,0.0298,0.704,76.25
2/25/13,75.57,15.749,2.06E+11,10603690,3.2288,38.8467,76.66,75.57,76.114,22.4556,61.6576,2.11E+11,0.0339,0.7053,75.57
2/26/13,75.75,15.7353,2.07E+11,10743510,3.2211,39.1774,76.34,75.5,76.148,33.975,62.3202,2.12E+11,0.0283,0.7039,75.75
2/27/13,76.32,15.6928,2.08E+11,8180984,3.1971,40.2247,76.45,75.6,76.2,61.2899,64.3388,2.13E+11,0.0284,0.7039,76.32
2/28/13,76.11,15.7086,2.08E+11,11810994,3.2059,39.8388,76.49,76.11,76.245,49.8849,63.0514,2.13E+11,0.0278,0.704,76.11
3/1/13,76.7,15.6832,2.09E+11,9528747,3.1812,40.9229,76.77,75.73,76.334,71.9118,65.0821,2.14E+11,0.0298,0.7035,76.7
3/4/13,77.2,15.5042,2.11E+11,12628151,3.1606,41.8415,77.28,76.73,76.438,81.98,66.6872,2.16E+11,0.0307,0.7049,77.2
3/5/13,77.66,15.5042,2.12E+11,9399329,3.1419,42.6867,77.71,77.44,76.508,87.9437,68.0836,2.17E+11,0.0321,0.7044,77.66
3/6/13,77.39,15.5042,2.11E+11,8536851,3.1529,42.1906,77.74,77.22,76.582,68.1005,66.3938,2.16E+11,0.0312,0.7044,77.39
3/7/13,77.75,15.5042,2.12E+11,7996589,3.1383,42.8521,77.96,77.59,76.67,78.0196,67.5061,2.17E+11,0.0319,0.7044,77.75
3/8/13,78.19,15.5042,2.14E+11,8555429,3.1206,43.6605,78.22,77.7,76.864,86.0004,68.8114,2.19E+11,0.0325,0.7046,78.19
3/11/13,78.44,15.6662,2.14E+11,8807527,3.1107,44.1198,78.52,77.84,77.151,89.3088,69.5308,2.19E+11,0.0348,0.7042,78.44
3/12/13,78.56,15.6662,2.15E+11,8790845,3.1059,44.3403,78.69,78.21,77.432,90.8634,69.8758,2.20E+11,0.0366,0.7037,78.56
3/13/13,78.55,15.6662,2.15E+11,7987068,3.1063,44.3219,78.67,78.2,77.655,89.2413,69.8077,2.20E+11,0.0364,0.7037,78.55
3/14/13,79.1,15.6662,2.16E+11,10150106,3.0847,45.3324,79.1,78.49,77.954,95.6491,71.3949,2.21E+11,0.0371,0.7039,79.1
3/15/13,79.19,15.6662,2.16E+11,18302440,3.0812,45.4978,79.24,78.62,78.203,96.2041,71.6472,2.21E+11,0.0385,0.7032,79.19
3/18/13,78.81,15.9645,2.15E+11,8005857,3.0961,44.7996,79.19,78.7,78.364,53.2165,68.9893,2.20E+11,0.0378,0.7025,78.81
3/19/13,78.86,15.9645,2.16E+11,7095710,3.0941,44.8915,79.09,78.5,78.484,57.008,69.1451,2.20E+11,0.0389,0.703,78.86
3/20/13,79.45,15.9645,2.17E+11,8001282,3.0711,45.9755,79.61,79.17,78.69,82.3404,70.9281,2.22E+11,0.0396,0.7032,79.45
3/21/13,79.01,15.9645,2.16E+11,8436540,3.0882,45.1671,79.5,78.77,78.816,49.6282,67.901,2.21E+11,0.0393,0.7033,79.01
3/22/13,79.74,15.9645,2.18E+11,6878401,3.0599,46.5083,79.74,79.02,78.971,74.6708,70.0917,2.23E+11,0.0401,0.7037,79.74
3/25/13,79.68,15.9311,2.18E+11,9616509,3.0622,46.3981,79.94,79.47,79.095,70.3583,69.6873,2.23E+11,0.0415,0.7038,79.68
3/26/13,80.85,15.9311,2.21E+11,12683054,3.0179,48.5478,80.8815,79.85,79.324,88.9779,72.8475,2.26E+11,0.0423,0.7047,80.85
3/27/13,81.27,15.9311,2.22E+11,10703798,3.0023,49.3194,81.35,80.27,79.596,91.7637,73.8595,2.27E+11,0.0433,0.7047,81.27
3/28/13,81.53,15.9311,2.22E+11,11335093,2.9928,49.7971,81.59,80.95,79.839,93.3293,74.4689,2.28E+11,0.0434,0.7047,81.53
4/1/13,81.93,16.1032,2.23E+11,7379930,2.9782,50.5321,81.965,81.28,80.113,95.3632,75.3822,2.29E+11,0.0462,0.7047,81.93
4/2/13,82.69,16.1032,2.25E+11,10343271,2.9508,51.9284,82.69,81.9,80.501,97.5191,76.9995,2.31E+11,0.0453,0.705,82.69
4/3/13,82.07,16.1032,2.24E+11,12256404,2.9731,50.7893,82.95,81.57,80.822,62.1556,72.9548,2.29E+11,0.0449,0.7052,82.07
4/4/13,82.41,16.1032,2.25E+11,10303575,2.9608,51.414,82.72,81.925,81.118,70.8507,73.7374,2.30E+11,0.0452,0.7052,82.41
4/5/13,82.04,16.1032,2.24E+11,8581618,2.9742,50.7342,82.11,81.62,81.421,51.526,71.4111,2.29E+11,0.0459,0.7053,82.04
4/8/13,81.11,16.2985,2.21E+11,15833564,3.0083,49.0255,81.39,80.31,81.558,25.4029,65.9972,2.27E+11,0.0439,0.7045,81.11
4/9/13,81.52,16.2693,2.22E+11,9112685,2.9931,49.7788,81.75,81.24,81.742,44.1332,67.1336,2.28E+11,0.0428,0.7049,81.52
4/10/13,82.02,16.2316,2.24E+11,7583115,2.9749,50.6974,82.2,81.735,81.859,61.7168,68.4632,2.29E+11,0.0426,0.7047,82.02
4/11/13,82.32,16.2255,2.24E+11,9882969,2.964,51.2486,82.96,82.08,81.964,70.1674,69.2357,2.30E+11,0.0429,0.7048,82.32
4/12/13,82.74,16.2255,2.26E+11,6989079,2.949,52.0203,82.74,82.17,82.085,79.6163,70.2897,2.31E+11,0.0431,0.705,82.74
4/15/13,81.71,16.2818,2.23E+11,12385815,2.9862,50.1279,83.09,81.71,82.063,36.7723,64.6689,2.29E+11,0.0417,0.7048,81.71
4/16/13,83.44,16.254,2.28E+11,12620569,2.9243,53.3064,83.54,82.07,82.138,73.1606,68.9791,2.33E+11,0.0433,0.7069,83.44
4/17/13,83.9,16.254,2.29E+11,13695585,2.9082,54.1516,84.43,83.29,82.321,78.1712,69.9862,2.35E+11,0.0461,0.7051,83.9
4/18/13,83.18,16.254,2.27E+11,9921415,2.9334,52.8287,84.3,83.03,82.398,54.3493,66.4908,2.33E+11,0.045,0.7055,83.18
4/19/13,84.49,16.254,2.31E+11,10787943,2.8879,55.2356,84.57,83.47,82.643,75.0772,69.3701,2.36E+11,0.0405,0.7046,84.49
4/22/13,84.83,16.3125,2.31E+11,6989805,2.8763,55.8603,84.93,84.195,83.015,78.821,70.0609,2.37E+11,0.0384,0.7026,84.83
4/23/13,85.45,16.3125,2.33E+11,8987297,2.8555,56.9995,85.68,84,83.408,84.9889,71.2825,2.39E+11,0.0386,0.7027,85.45
4/24/13,84.39,16.3125,2.30E+11,9481742,2.8913,55.0519,85.74,84.28,83.645,48.6526,66.4845,2.36E+11,0.0361,0.7028,84.39
4/25/13,85.22,16.3125,2.33E+11,8689508,3.0979,56.5769,85.44,84.34,83.935,65.8176,68.2174,2.38E+11,0.0375,0.703,85.22
4/26/13,85.12,16.3125,2.32E+11,6785901,3.1015,56.3931,85.49,84.805,84.173,62.0678,67.7806,2.38E+11,0.0359,0.7024,85.12
