Pricing Date,"CF Industries Holdings, Inc. (NYSE:CF) - Share Pricing","CF Industries Holdings, Inc. (NYSE:CF) - Day High Price","CF Industries Holdings, Inc. (NYSE:CF) - Day Low Price","CF Industries Holdings, Inc. (NYSE:CF) - Day Open Price","CF Industries Holdings, Inc. (NYSE:CF) - Volume","CF Industries Holdings, Inc. (NYSE:CF) - Total Enterprise Value","CF Industries Holdings, Inc. (NYSE:CF) - Short Interest as % of Shares Outstanding","CF Industries Holdings, Inc. (NYSE:CF) - Dividend Yield","CF Industries Holdings, Inc. (NYSE:CF) - Shares Sold Short","CF Industries Holdings, Inc. (NYSE:CF) - Shares Outstanding","CF Industries Holdings, Inc. (NYSE:CF) - Market Cap/Total Revenues","CF Industries Holdings, Inc. (NYSE:CF) - P/BV","CF Industries Holdings, Inc. (NYSE:CF) - Latest Annualized Dividend Per Share"
"Thursday, May 14, 2009",15.536,15.568,15.128,15.136,10879110,2956667360,0.03985302,0.005149,9644830,242010000,0.955639,2.69971,0.08
"Friday, May 15, 2009",15.95,16.1,15.5,15.5,13710225,3056859500,0.03985302,0.005015,9644830,242010000,0.981104,2.771651,0.08
"Monday, May 18, 2009",16.468,16.523,15.974,16.096,12958410,3182220680,0.03985302,0.004857,9644830,242010000,1.012967,2.861665,0.08
"Tuesday, May 19, 2009",16.312,16.706,16.26,16.39,10850650,3144467120,0.03985302,0.004904,9644830,242010000,1.003372,2.834557,0.08
"Wednesday, May 20, 2009",16.28,16.922,16.256,16.61,10394605,3136722800,0.03985302,0.004914,9644830,242010000,1.001403,2.828996,0.08
"Thursday, May 21, 2009",15.984,16.046,15.656,16.006,11341945,3065087840,0.03985302,0.005005,9644830,242010000,0.983196,2.77756,0.08
"Friday, May 22, 2009",16.152,16.468,15.984,16.206,6557100,3105745520,0.03985302,0.004952,9644830,242010000,0.99353,2.806753,0.08
"Tuesday, May 26, 2009",16.612,16.638,15.902,15.902,6723055,3217070120,0.03985302,0.004815,9644830,242010000,1.021825,2.886688,0.08
"Wednesday, May 27, 2009",15.844,16.643,15.844,16.45,11948010,3031206440,0.03433829,0.005049,8310210,242010000,0.974584,2.753232,0.08
"Thursday, May 28, 2009",15.678,16.248,15.624,16.106,11437875,2991032780,0.03433829,0.005102,8310210,242010000,0.964373,2.724386,0.08
"Friday, May 29, 2009",15.528,15.934,15.402,15.868,15376545,2954731280,0.03433829,0.005151,8310210,242010000,0.955147,2.69832,0.08
"Monday, June 01, 2009",16.062,16.198,15.844,15.888,9940870,3083964620,0.03433829,0.00498,8310210,242010000,0.987994,2.791114,0.08
"Tuesday, June 02, 2009",15.982,16.262,15.784,16.022,6033610,3064603820,0.03433829,0.005005,8310210,242010000,0.983073,2.777212,0.08
"Wednesday, June 03, 2009",15.572,15.6,14.828,15.59,18506920,2965379720,0.03433829,0.005137,8310210,242010000,0.957853,2.705966,0.08
"Thursday, June 04, 2009",15.892,16.068,15.58,15.686,8431790,3042822920,0.03433829,0.005033,8310210,242010000,0.977537,2.761573,0.08
"Friday, June 05, 2009",15.67,16.04,15.488,16.028,5448305,2989096700,0.03433829,0.005105,8310210,242010000,0.963881,2.722995,0.08
"Monday, June 08, 2009",15.698,15.744,15.23,15.57,4076330,2995872980,0.03433829,0.005096,8310210,242010000,0.965604,2.727861,0.08
"Tuesday, June 09, 2009",16.034,16.092,15.586,15.76,5119310,3077188340,0.04358403,0.004989,10547770,242010000,0.986271,2.786248,0.08
"Wednesday, June 10, 2009",16.066,16.376,15.8,16.168,6387665,3084932660,0.04358403,0.004979,10547770,242010000,0.98824,2.791809,0.08
"Thursday, June 11, 2009",16.568,16.848,16.068,16.22,7471260,3206421680,0.04358403,0.004828,10547770,242010000,1.019118,2.879042,0.08
"Friday, June 12, 2009",16.5,16.742,16.196,16.426,5542670,3189965000,0.04358403,0.004848,10547770,242010000,1.014936,2.867226,0.08
"Monday, June 15, 2009",16.002,16.244,15.912,16.232,3238375,3069444020,0.04358403,0.004999,10547770,242010000,0.984303,2.780687,0.08
"Tuesday, June 16, 2009",15.74,16.244,15.6,16.148,7716755,3006037400,0.04358403,0.005082,10547770,242010000,0.968187,2.735159,0.08
"Wednesday, June 17, 2009",14.896,15.388,14.8,15.314,11199135,2801780960,0.04358403,0.00537,10547770,242010000,0.916272,2.588496,0.08
"Thursday, June 18, 2009",14.866,15.1,14.622,15.054,13037060,2794520660,0.04358403,0.005381,10547770,242010000,0.914426,2.583283,0.08
"Friday, June 19, 2009",14.998,15.202,14.86,15.014,5542940,2826465980,0.04358403,0.005334,10547770,242010000,0.922546,2.606221,0.08
"Monday, June 22, 2009",13.864,15.002,13.864,14.756,10497245,2552026640,0.04358403,0.00577,10547770,242010000,0.852792,2.409164,0.08
"Tuesday, June 23, 2009",14.576,14.6,14.144,14.354,17110705,2724337760,0.04358403,0.005488,10547770,242010000,0.896588,2.53289,0.08
"Wednesday, June 24, 2009",14.792,14.904,14.63,14.828,9580005,2776611920,0.03587546,0.005408,8682220,242010000,0.909874,2.570424,0.08
"Thursday, June 25, 2009",15.2,15.2,14.586,14.698,6282080,2875352000,0.03587546,0.005263,8682220,242010000,0.934971,2.641323,0.08
"Friday, June 26, 2009",15.238,15.283,14.898,14.916,8290725,2884548380,0.03587546,0.00525,8682220,242010000,0.937308,2.647926,0.08
"Monday, June 29, 2009",15.13,15.224,14.88,14.982,9295900,2858411300,0.03587546,0.005287,8682220,242010000,0.930665,2.629159,0.08
"Tuesday, June 30, 2009",14.828,15.066,14.8,14.99,4914335,2785324280,0.03587546,0.005395,8682220,242010000,0.912089,2.57668,0.08
"Wednesday, July 01, 2009",14.802,15.066,14.77,14.978,2552250,2779032020,0.03587546,0.005404,8682220,242010000,0.91049,2.572162,0.08
"Thursday, July 02, 2009",14.858,15.1,14.514,14.514,3722995,2792584580,0.03587546,0.005384,8682220,242010000,0.913934,2.581893,0.08
"Monday, July 06, 2009",14.682,14.732,14.462,14.66,2455540,2749990820,0.03587546,0.005448,8682220,242010000,0.903108,2.551309,0.08
"Tuesday, July 07, 2009",14.34,14.728,14.318,14.584,3985205,2667223400,0.03587546,0.005578,8682220,242010000,0.882071,2.49188,0.08
"Wednesday, July 08, 2009",14.146,14.43,13.968,14.148,3989875,2620273460,0.03587546,0.005655,8682220,242010000,0.870138,2.458168,0.08
"Thursday, July 09, 2009",14.386,14.49,14.194,14.342,2261110,2678355860,0.03587546,0.00556,8682220,242010000,0.884901,2.499873,0.08
"Friday, July 10, 2009",13.924,14.59,13.7,14.266,7003905,2566547240,0.03572096,0.005745,8644830,242010000,0.856483,2.419591,0.08
"Monday, July 13, 2009",14.138,14.17,13.588,13.892,3376425,2618337380,0.03572096,0.005658,8644830,242010000,0.869646,2.456778,0.08
"Tuesday, July 14, 2009",13.946,14.348,13.838,14.186,4921595,2571871460,0.03572096,0.005736,8644830,242010000,0.857836,2.423414,0.08
"Wednesday, July 15, 2009",14.244,14.266,13.914,14.226,4459375,2643990440,0.03572096,0.005616,8644830,242010000,0.876166,2.475198,0.08
"Thursday, July 16, 2009",14.654,14.754,14.4,14.4,5656510,2743214540,0.03572096,0.005459,8644830,242010000,0.901386,2.546444,0.08
"Friday, July 17, 2009",14.596,14.906,14.406,14.68,6420940,2729177960,0.03572096,0.00548,8644830,242010000,0.897818,2.536365,0.08
"Monday, July 20, 2009",14.732,14.798,14.434,14.61,4024070,2762091320,0.03572096,0.00543,8644830,242010000,0.906184,2.559998,0.08
"Tuesday, July 21, 2009",14.78,15.032,14.538,15.032,3579870,2773707800,0.03572096,0.005412,8644830,242010000,0.909136,2.568339,0.08
"Wednesday, July 22, 2009",14.746,14.892,14.582,14.582,4003900,2765479460,0.03572096,0.005425,8644830,242010000,0.907045,2.562431,0.08
"Thursday, July 23, 2009",15.358,15.416,14.642,14.68,9347120,2913589580,0.03572096,0.005209,8644830,242010000,0.94469,2.668779,0.08
"Friday, July 24, 2009",15.614,15.644,15.21,15.21,4371710,2975544140,0.03809287,0.005123,9218855,242010000,0.960437,2.713264,0.08
"Monday, July 27, 2009",15.762,15.972,15.52,15.654,6250525,2968961620,0.03809287,0.005075,9218855,242010000,1.013325,2.357043,0.08
"Tuesday, July 28, 2009",15.87,16.132,15.366,16.044,14511180,2995098700,0.03809287,0.00504,9218855,242010000,1.020268,2.373194,0.08
"Wednesday, July 29, 2009",15.58,15.824,15.434,15.824,5269930,2924915800,0.03809287,0.005134,9218855,242010000,1.001624,2.329827,0.08
"Thursday, July 30, 2009",15.814,16.046,15.77,15.908,3116430,2981546140,0.03809287,0.005058,9218855,242010000,1.016668,2.364819,0.08
"Friday, July 31, 2009",15.788,15.978,15.67,15.792,3219225,2975253880,0.03809287,0.005067,9218855,242010000,1.014996,2.360931,0.08
"Monday, August 03, 2009",16.31,16.362,15.958,16,3719990,3105986800,0.03805042,0.004904,9218855,242280000,1.049725,2.441829,0.08
"Tuesday, August 04, 2009",16.002,16.304,15.866,16.104,3027055,3031364560,0.03805042,0.004999,9218855,242280000,1.029902,2.395717,0.08
"Wednesday, August 05, 2009",16.548,16.78,15.91,16.18,9847690,3163649440,0.03805042,0.004834,9218855,242280000,1.065043,2.47746,0.08
"Thursday, August 06, 2009",16.628,16.71,16.464,16.646,4120015,3183031840,0.03805042,0.004811,9218855,242280000,1.070192,2.489438,0.08
"Friday, August 07, 2009",16.672,16.918,16.394,16.918,3228145,3193692160,0.03805042,0.004798,9218855,242280000,1.073024,2.496025,0.08
"Monday, August 10, 2009",16.406,16.696,16.302,16.592,4447975,3129245680,0.03805042,0.004876,9218855,242280000,1.055904,2.456201,0.08
"Tuesday, August 11, 2009",16.31,16.538,16.152,16.362,3842330,3105986800,0.02990288,0.004904,7244870,242280000,1.049725,2.441829,0.08
"Wednesday, August 12, 2009",16.486,16.614,16.212,16.212,1768175,3148628080,0.02990288,0.004852,7244870,242280000,1.061053,2.468178,0.08
"Thursday, August 13, 2009",16.63,16.8,16.514,16.692,3805440,3183516400,0.02990288,0.00481,7244870,242280000,1.070321,2.489737,0.08
"Friday, August 14, 2009",16.574,16.688,16.37,16.674,2805450,3169948720,0.02990288,0.004826,7244870,242280000,1.066716,2.481353,0.08
"Monday, August 17, 2009",15.884,16.172,15.7,16.106,3161105,3002775520,0.02990288,0.005036,7244870,242280000,1.022307,2.378051,0.08
"Tuesday, August 18, 2009",16.296,16.396,15.934,15.998,3020155,3102594880,0.02990288,0.004909,7244870,242280000,1.048824,2.439733,0.08
"Wednesday, August 19, 2009",16.42,16.588,16.04,16.04,2259020,3132637600,0.02990288,0.004872,7244870,242280000,1.056805,2.458297,0.08
"Thursday, August 20, 2009",16.374,16.568,16.274,16.36,2247275,3121492720,0.02990288,0.004885,7244870,242280000,1.053844,2.45141,0.08
"Friday, August 21, 2009",16.358,16.658,16.294,16.658,3493665,3117616240,0.02990288,0.00489,7244870,242280000,1.052814,2.449015,0.08
"Monday, August 24, 2009",16.624,16.816,16.458,16.582,5163075,3182062720,0.02990288,0.004812,7244870,242280000,1.069934,2.488839,0.08
"Tuesday, August 25, 2009",16.438,16.896,16.356,16.8,2448280,3136998640,0.02823974,0.004866,6841925,242280000,1.057963,2.460992,0.08
"Wednesday, August 26, 2009",16.542,16.615,16.308,16.366,3363400,3162195760,0.02823974,0.004836,6841925,242280000,1.064657,2.476562,0.08
"Thursday, August 27, 2009",16.436,16.576,16.362,16.54,2508015,3136514080,0.02823974,0.004867,6841925,242280000,1.057835,2.460693,0.08
"Friday, August 28, 2009",16.424,16.478,16.118,16.416,3011680,3133606720,0.02823974,0.00487,6841925,242280000,1.057062,2.458896,0.08
"Monday, August 31, 2009",16.332,16.39,16.159,16.162,2899555,3111316960,0.02823974,0.004898,6841925,242280000,1.051141,2.445122,0.08
"Tuesday, September 01, 2009",16,16.64,16,16.18,3399265,3030880000,0.02823974,0.005,6841925,242280000,1.029773,2.395417,0.08
"Wednesday, September 02, 2009",16.332,16.384,15.828,15.922,3644300,3111316960,0.02823974,0.004898,6841925,242280000,1.051141,2.445122,0.08
"Thursday, September 03, 2009",16.67,16.716,16.374,16.38,4767155,3193207600,0.02823974,0.004799,6841925,242280000,1.072895,2.495726,0.08
"Friday, September 04, 2009",17.186,17.39,16.612,16.654,4480295,3318224080,0.02823974,0.004654,6841925,242280000,1.106105,2.572978,0.08
"Tuesday, September 08, 2009",17.386,17.528,17.229,17.296,5106410,3366680080,0.02823974,0.004601,6841925,242280000,1.118977,2.602921,0.08
"Wednesday, September 09, 2009",17.616,17.75,17.356,17.422,5318700,3422404480,0.02823974,0.004541,6841925,242280000,1.13378,2.637355,0.08
"Thursday, September 10, 2009",17.486,17.642,17.1,17.494,10529675,3390908080,0.02890569,0.004575,7003270,242280000,1.125413,2.617892,0.08
"Friday, September 11, 2009",17.488,17.7,17.4,17.512,2139820,3391392640,0.02890569,0.004574,7003270,242280000,1.125542,2.618191,0.08
"Monday, September 14, 2009",17.45,17.54,17.208,17.222,3933160,3382186000,0.02890569,0.004584,7003270,242280000,1.123096,2.612502,0.08
"Tuesday, September 15, 2009",17.576,17.696,17.372,17.372,10089310,3412713280,0.02890569,0.004551,7003270,242280000,1.131206,2.631366,0.08
"Wednesday, September 16, 2009",17.84,17.974,17.428,17.604,6608870,3476675200,0.02890569,0.004484,7003270,242280000,1.148197,2.67089,0.08
"Thursday, September 17, 2009",18.012,18.31,17.708,17.726,3626565,3518347360,0.02890569,0.004441,7003270,242280000,1.159267,2.696641,0.08
"Friday, September 18, 2009",18.038,18.386,17.986,18.386,3741265,3524646640,0.02890569,0.004435,7003270,242280000,1.160941,2.700534,0.08
"Monday, September 21, 2009",17.804,17.932,17.558,17.932,3147860,3467953120,0.02890569,0.004493,7003270,242280000,1.14588,2.665501,0.08
"Tuesday, September 22, 2009",17.778,17.998,17.684,17.998,7936150,3461653840,0.02890569,0.004499,7003270,242280000,1.144207,2.661608,0.08
"Wednesday, September 23, 2009",17.518,17.886,17.504,17.88,3761525,3398661040,0.02890569,0.004566,7003270,242280000,1.127473,2.622683,0.08
"Thursday, September 24, 2009",17.326,17.68,17.152,17.618,3104650,3352143280,0.03243146,0.004617,7857495,242280000,1.115116,2.593938,0.08
"Friday, September 25, 2009",16.858,17.324,16.84,17.188,4342860,3238756240,0.03243146,0.004745,7857495,242280000,1.084995,2.523872,0.08
"Monday, September 28, 2009",17.212,17.212,16.764,16.767,1914115,3324523360,0.03243146,0.004647,7857495,242280000,1.107779,2.57687,0.08
"Tuesday, September 29, 2009",17.168,17.4,17.076,17.302,2054465,3313863040,0.03243146,0.004659,7857495,242280000,1.104947,2.570283,0.08
"Wednesday, September 30, 2009",17.246,17.544,17.178,17.22,6569105,3332760880,0.03243146,0.004638,7857495,242280000,1.109967,2.581961,0.08
"Thursday, October 01, 2009",16.84,17.314,16.766,17.284,2402550,3234395200,0.03243146,0.00475,7857495,242280000,1.083836,2.521177,0.08
"Friday, October 02, 2009",16.59,16.852,16.418,16.578,3878995,3173825200,0.03243146,0.004822,7857495,242280000,1.067746,2.483748,0.08
"Monday, October 05, 2009",16.842,16.844,16.608,16.668,2352870,3234879760,0.03243146,0.00475,7857495,242280000,1.083965,2.521476,0.08
"Tuesday, October 06, 2009",17.386,17.478,16.92,17.068,4958075,3366680080,0.03243146,0.004601,7857495,242280000,1.118977,2.602921,0.08
"Wednesday, October 07, 2009",17.494,17.656,17.358,17.432,3523525,3392846320,0.03243146,0.004572,7857495,242280000,1.125928,2.61909,0.08
"Thursday, October 08, 2009",17.912,17.912,17.524,17.58,2894420,3494119360,0.03243146,0.004466,7857495,242280000,1.152831,2.68167,0.08
"Friday, October 09, 2009",17.758,17.908,17.576,17.836,2460165,3456808240,0.03159196,0.004505,7654100,242280000,1.14292,2.658614,0.08
"Monday, October 12, 2009",17.692,17.894,17.594,17.816,1373385,3440817760,0.03159196,0.004521,7654100,242280000,1.138672,2.648733,0.08
"Tuesday, October 13, 2009",17.794,17.864,17.534,17.612,2759030,3465530320,0.03159196,0.004495,7654100,242280000,1.145237,2.664004,0.08
"Wednesday, October 14, 2009",18.102,18.174,17.806,17.966,2650375,3540152560,0.03159196,0.004419,7654100,242280000,1.16506,2.710115,0.08
"Thursday, October 15, 2009",18.248,18.256,17.852,18.076,3421590,3575525440,0.03159196,0.004384,7654100,242280000,1.174456,2.731974,0.08
"Friday, October 16, 2009",18.126,18.28,18.03,18.03,4667885,3545967280,0.03159196,0.004413,7654100,242280000,1.166604,2.713709,0.08
"Monday, October 19, 2009",18.99,19.026,18.134,18.134,9831770,3755297200,0.03159196,0.004212,7654100,242280000,1.222212,2.843061,0.08
"Tuesday, October 20, 2009",18.56,18.976,18.42,18.8,5466760,3651116800,0.03159196,0.00431,7654100,242280000,1.194537,2.778684,0.08
"Wednesday, October 21, 2009",18.522,18.868,18.356,18.432,3840335,3641910160,0.03159196,0.004319,7654100,242280000,1.192091,2.772995,0.08
"Thursday, October 22, 2009",18.764,18.89,18.23,18.347,3529040,3700541920,0.03159196,0.004263,7654100,242280000,1.207667,2.809226,0.08
"Friday, October 23, 2009",17.896,18.498,17.806,18.356,5428545,3490242880,0.03159196,0.00447,7654100,242280000,1.151801,2.679274,0.08
"Monday, October 26, 2009",17.082,18.12,17.082,17.922,8046770,3541026960,0.03667451,0.004683,8885500,242280000,1.304038,2.497067,0.08
"Tuesday, October 27, 2009",17.226,17.441,16.8,16.8,5582055,3575915280,0.03667451,0.004644,8885500,242280000,1.315031,2.518117,0.08
"Wednesday, October 28, 2009",16.652,17.26,16.628,17.174,3499470,3436846560,0.03667451,0.004804,8885500,242280000,1.271212,2.434209,0.08
"Thursday, October 29, 2009",17.2,17.342,16.698,16.87,5176545,3569616000,0.03667451,0.004651,8885500,242280000,1.313046,2.514316,0.08
"Friday, October 30, 2009",16.65,17.21,16.584,17.106,5611300,3436362000,0.03667451,0.004804,8885500,242280000,1.271059,2.433917,0.08
"Monday, November 02, 2009",16.818,16.934,16.376,16.446,15782290,3477065040,0.03667451,0.004756,8885500,242280000,1.283884,2.461446,0.08
"Tuesday, November 03, 2009",17.086,17.1,16.484,16.712,7924415,3550795370,0.03659672,0.004682,8885500,242795000,1.307116,2.50067,0.08
"Wednesday, November 04, 2009",17.278,17.51,17.01,17.086,11791025,3597412010,0.03659672,0.00463,8885500,242795000,1.321804,2.528771,0.08
"Thursday, November 05, 2009",15.98,16.274,15.754,16.176,30883800,3282264100,0.03659672,0.005006,8885500,242795000,1.222504,2.338798,0.08
"Friday, November 06, 2009",15.81,16.462,15.78,15.914,10938910,3240988950,0.03659672,0.00506,8885500,242795000,1.209499,2.313918,0.08
"Monday, November 09, 2009",16.082,16.188,15.972,16.08,6681595,3307029190,0.03659672,0.004974,8885500,242795000,1.230308,2.353727,0.08
"Tuesday, November 10, 2009",15.696,16.118,15.39,16.118,14381860,3213310320,0.04170127,0.005096,10124860,242795000,1.200778,2.297233,0.08
"Wednesday, November 11, 2009",15.944,16.184,15.438,15.862,10260010,3273523480,0.04170127,0.005017,10124860,242795000,1.21975,2.333529,0.08
"Thursday, November 12, 2009",16.186,16.766,15.514,15.9,15482515,3332279870,0.04170127,0.004942,10124860,242795000,1.238264,2.368948,0.08
"Friday, November 13, 2009",16.072,16.48,15.74,16.07,12691600,3304601240,0.04170127,0.004977,10124860,242795000,1.229543,2.352263,0.08
"Monday, November 16, 2009",16.258,16.43,16.038,16.114,7542585,3349761110,0.04170127,0.00492,10124860,242795000,1.243772,2.379486,0.08
"Tuesday, November 17, 2009",16.778,16.99,16.072,16.31,9615490,3476014510,0.04170127,0.004768,10124860,242795000,1.283553,2.455592,0.08
"Wednesday, November 18, 2009",17.258,17.326,16.816,16.84,8317770,3592556110,0.04170127,0.004635,10124860,242795000,1.320274,2.525844,0.08
"Thursday, November 19, 2009",16.574,16.896,16.368,16.72,13492235,3426484330,0.04170127,0.004826,10124860,242795000,1.267947,2.425735,0.08
"Friday, November 20, 2009",16.546,16.836,16,16.47,21092330,3419686070,0.04170127,0.004835,10124860,242795000,1.265805,2.421637,0.08
"Monday, November 23, 2009",16.608,16.874,16.5,16.82,5665080,3434739360,0.04170127,0.004816,10124860,242795000,1.270548,2.430711,0.08
"Tuesday, November 24, 2009",16.55,16.698,16.374,16.55,3928870,3420657250,0.03971099,0.004833,9641630,242795000,1.266111,2.422222,0.08
"Wednesday, November 25, 2009",16.992,17.094,16.532,16.6,5397175,3527972640,0.03971099,0.004708,9641630,242795000,1.299925,2.486913,0.08
"Friday, November 27, 2009",16.788,16.992,16.35,16.544,2890720,3478442460,0.03971099,0.004765,9641630,242795000,1.284318,2.457056,0.08
"Monday, November 30, 2009",17.072,17.16,16.7,16.798,5789345,3547396240,0.03971099,0.004686,9641630,242795000,1.306045,2.498621,0.08
"Tuesday, December 01, 2009",17.18,17.442,17.146,17.442,5219325,3573618100,0.03971099,0.004656,9641630,242795000,1.314307,2.514428,0.08
"Wednesday, December 02, 2009",18.054,18.156,17.1,17.1,14889015,3785820930,0.03971099,0.004431,9641630,242795000,1.38117,2.642345,0.08
"Thursday, December 03, 2009",17.956,18.116,17.77,18.098,5954275,3762027020,0.03971099,0.004455,9641630,242795000,1.373673,2.628002,0.08
"Friday, December 04, 2009",17.71,18.302,17.5,18.222,4477875,3702299450,0.03971099,0.004517,9641630,242795000,1.354853,2.591998,0.08
"Monday, December 07, 2009",17.912,18.18,17.238,17.238,9204580,3751344040,0.03971099,0.004466,9641630,242795000,1.370307,2.621562,0.08
"Tuesday, December 08, 2009",17.15,18,17.128,17.858,10692455,3566334250,0.03971099,0.004664,9641630,242795000,1.312012,2.510037,0.08
