Pricing Date,3M Company (NYSE:MMM) - Share Pricing,3M Company (NYSE:MMM) - Day High Price,3M Company (NYSE:MMM) - Day Low Price,3M Company (NYSE:MMM) - Day Open Price,3M Company (NYSE:MMM) - Volume,3M Company (NYSE:MMM) - Total Enterprise Value,3M Company (NYSE:MMM) - Market Cap/Total Revenues,3M Company (NYSE:MMM) - P/BV,3M Company (NYSE:MMM) - Shares Sold Short,3M Company (NYSE:MMM) - Dividend Yield,3M Company (NYSE:MMM) - Short Interest as % of Shares Outstanding,3M Company (NYSE:MMM) - Latest Annualized Dividend Per Share
Sep-21-2009,74.54,74.68,73.91,73.91,2561713,55573045800,2.27536800,4.81836700,8509138,0.027367,0.01218603,2.04
Sep-22-2009,74.97,75.15,74.09,74.82,2209879,55873301900,2.28849400,4.84616300,8509138,0.027210,0.01218603,2.04
Sep-23-2009,74.42,76.00,74.30,75.12,3344366,55489253400,2.27170500,4.81061000,8509138,0.027411,0.01218603,2.04
Sep-24-2009,74.10,75.24,73.63,74.65,3109463,55265807000,2.26193600,4.78992500,8537716,0.027530,0.01222696,2.04
Sep-25-2009,73.80,74.39,73.37,74.04,3470639,55056326000,2.25277900,4.77053200,8537716,0.027642,0.01222696,2.04
Sep-28-2009,75.01,75.41,73.93,73.93,2390386,55901232700,2.28971500,4.84874800,8537716,0.027196,0.01222696,2.04
Sep-29-2009,73.94,75.25,73.86,74.78,3200445,55154083800,2.25705200,4.77958200,8537716,0.027589,0.01222696,2.04
Sep-30-2009,73.80,74.99,72.77,74.06,4561783,55056326000,2.25277900,4.77053200,8537716,0.027642,0.01222696,2.04
Oct-01-2009,72.55,73.87,72.40,73.56,4362691,54183488500,2.21462200,4.68973100,8537716,0.028118,0.01222696,2.04
Oct-02-2009,71.93,72.35,71.62,71.81,3242900,53750561100,2.19569600,4.64965300,8537716,0.028360,0.01222696,2.04
Oct-05-2009,73.02,73.40,71.90,71.94,2635930,54511675400,2.22896900,4.72011200,8537716,0.027937,0.01222696,2.04
Oct-06-2009,73.93,74.75,73.32,73.46,2730626,55147101100,2.25674700,4.77893600,8537716,0.027593,0.01222696,2.04
Oct-07-2009,73.14,73.85,72.73,73.54,3167549,54595467800,2.23263200,4.72786900,8537716,0.027891,0.01222696,2.04
Oct-08-2009,74.53,74.95,73.38,73.38,3298811,55566063100,2.27506200,4.81772100,8537716,0.027371,0.01222696,2.04
Oct-09-2009,74.73,74.73,73.99,74.46,2803749,55705717100,2.28116700,4.83064900,7824702,0.027298,0.01120584,2.04
Oct-12-2009,74.88,75.56,74.47,74.85,2405361,55810457600,2.28574600,4.84034500,7824702,0.027243,0.01120584,2.04
Oct-13-2009,74.65,75.21,74.20,74.80,2460066,55649855500,2.27872500,4.82547800,7824702,0.027327,0.01120584,2.04
Oct-14-2009,76.57,76.93,75.07,75.35,4121804,56990533900,2.33733400,4.94958900,7824702,0.026642,0.01120584,2.04
Oct-15-2009,76.77,77.23,76.20,76.20,3693608,57130187900,2.34343900,4.96251700,7824702,0.026572,0.01120584,2.04
Oct-16-2009,76.02,77.00,75.45,76.02,3331991,56606485400,2.32054500,4.91403600,7824702,0.026835,0.01120584,2.04
Oct-19-2009,76.32,77.08,75.82,76.27,3066630,56815966400,2.32970300,4.93342900,7824702,0.026729,0.01120584,2.04
Oct-20-2009,75.95,76.73,75.60,76.26,3508003,56557606500,2.31840900,4.90951100,7824702,0.026859,0.01120584,2.04
Oct-21-2009,76.33,77.38,75.73,75.73,3540888,56822949100,2.33000800,4.93407500,7824702,0.026726,0.01120584,2.04
Oct-22-2009,78.79,79.25,77.12,78.00,7187431,57205693300,2.44410000,4.31767400,7824702,0.025891,0.01120584,2.04
Oct-23-2009,77.82,78.76,76.81,78.42,5455439,57282291560,2.44750200,4.26451800,7824702,0.026214,0.01105249,2.04
Oct-26-2009,76.82,78.61,76.16,77.66,3881252,56574333560,2.41605200,4.20971800,6638666,0.026555,0.00937720,2.04
Oct-27-2009,76.00,77.26,75.82,76.99,4502464,55993808000,2.39026200,4.16478200,6638666,0.026842,0.00937720,2.04
Oct-28-2009,74.46,76.30,74.28,76.05,4401504,54903552680,2.34182800,4.08039100,6638666,0.027397,0.00937720,2.04
Oct-29-2009,75.48,75.97,74.64,74.68,4203066,55625669840,2.37390800,4.13628700,6638666,0.027027,0.00937720,2.04
Oct-30-2009,73.57,75.72,73.14,75.10,4532434,54831470060,2.31383600,4.21395500,6638666,0.027728,0.00937720,2.04
Nov-02-2009,74.28,74.94,73.35,73.86,3931753,55334120240,2.33616700,4.25462300,6638666,0.027463,0.00937720,2.04
Nov-03-2009,74.06,74.63,73.64,74.01,3483141,55178369480,2.32924700,4.24202100,6638666,0.027545,0.00937720,2.04
Nov-04-2009,74.07,75.28,73.90,74.68,4076133,55185449060,2.32956200,4.24259400,6638666,0.027541,0.00937720,2.04
Nov-05-2009,75.46,75.69,74.46,74.50,3097692,56169510680,2.37327900,4.32221100,6638666,0.027034,0.00937720,2.04
Nov-06-2009,75.41,75.81,74.68,74.87,1865125,56134112780,2.37170600,4.31934700,6638666,0.027052,0.00937720,2.04
Nov-09-2009,77.20,77.28,75.50,75.93,3950718,57401357600,2.42800300,4.42187500,6638666,0.026424,0.00937720,2.04
Nov-10-2009,77.99,78.28,77.04,77.04,3503836,57960644420,2.45284900,4.46712500,6076328,0.026157,0.00858289,2.04
Nov-11-2009,77.96,79.00,77.71,78.09,2876394,57939405680,2.45190600,4.46540600,6076328,0.026167,0.00858289,2.04
Nov-12-2009,77.21,78.17,76.95,77.91,2451617,57408437180,2.42831700,4.42244800,6076328,0.026421,0.00858289,2.04
Nov-13-2009,77.32,77.88,76.72,77.22,2424598,57486312560,2.43177700,4.42874800,6076328,0.026383,0.00858289,2.04
Nov-16-2009,78.02,78.29,77.43,77.55,2994456,57981883160,2.45379300,4.46884300,6076328,0.026147,0.00858289,2.04
Nov-17-2009,78.78,78.79,77.89,77.89,3094510,58519931240,2.47769500,4.51237400,6076328,0.025894,0.00858289,2.04
Nov-18-2009,77.80,78.13,77.33,78.06,2540411,57826132400,2.44687300,4.45624200,6076328,0.026221,0.00858289,2.04
Nov-19-2009,77.25,77.64,76.22,77.46,2527816,57436755500,2.42957500,4.42473900,6076328,0.026407,0.00858289,2.04
Nov-20-2009,76.64,77.22,76.25,77.12,3027495,57004901120,2.41039000,4.38979900,6076328,0.026617,0.00858289,2.04
Nov-23-2009,77.73,78.07,76.95,77.15,3397493,57776575340,2.44467200,4.45223200,6076328,0.026244,0.00858289,2.04
Nov-24-2009,77.61,77.87,76.97,77.53,2776679,57691620380,2.44089800,4.44535900,5744263,0.026285,0.00811385,2.04
Nov-25-2009,77.91,78.01,77.49,77.87,1939215,57904007780,2.45033300,4.46254200,5744263,0.026184,0.00811385,2.04
Nov-27-2009,76.75,77.23,76.12,76.12,1865886,57082776500,2.41385000,4.39610000,5744263,0.026579,0.00811385,2.04
Nov-30-2009,77.44,77.82,76.47,76.89,3930091,57571267520,2.43555100,4.43562200,5744263,0.026342,0.00811385,2.04
Dec-01-2009,78.63,79.00,77.84,77.85,3058459,58413737540,2.47297800,4.50378300,5744263,0.025944,0.00811385,2.04
Dec-02-2009,78.41,79.14,77.91,78.42,2977229,58257986780,2.46605800,4.49118100,5744263,0.026017,0.00811385,2.04
Dec-03-2009,77.15,78.66,76.98,78.40,2992761,57365959700,2.42643000,4.41901100,5744263,0.026441,0.00811385,2.04
Dec-04-2009,78.24,78.60,77.37,77.58,4375937,58137633920,2.46071200,4.48144400,5744263,0.026073,0.00811385,2.04
Dec-07-2009,77.91,78.86,77.65,77.91,3056028,57904007780,2.45033300,4.46254200,5744263,0.026184,0.00811385,2.04
Dec-08-2009,77.11,77.43,76.00,76.35,5046689,57337641380,2.42517200,4.41672000,5744263,0.026455,0.00811385,2.04
Dec-09-2009,79.74,79.93,78.05,78.25,6599415,59199570920,2.50788800,4.56736100,4724494,0.025583,0.00667341,2.04
Dec-10-2009,80.68,80.76,79.72,79.96,5051522,59865051440,2.53745200,4.62120300,4724494,0.025285,0.00667341,2.04
Dec-11-2009,81.75,81.81,80.45,80.58,4789033,60622566500,2.57110400,4.68249100,4724494,0.024954,0.00667341,2.04
Dec-14-2009,81.91,82.17,81.64,82.01,4999399,60735839780,2.57613600,4.69165500,4724494,0.024905,0.00667341,2.04
Dec-15-2009,82.70,82.93,81.54,82.10,4633695,61295126600,2.60098200,4.73690500,4724494,0.024667,0.00667341,2.04
Dec-16-2009,81.72,83.02,81.52,82.52,3979191,60601327760,2.57016100,4.68077200,4724494,0.024963,0.00667341,2.04
Dec-17-2009,80.47,81.48,80.34,81.39,3841648,59716380260,2.53084700,4.60917400,4724494,0.025351,0.00667341,2.04
Dec-18-2009,80.97,81.35,80.55,80.80,6667893,60070359260,2.54657300,4.63781400,4724494,0.025194,0.00667341,2.04
Dec-21-2009,81.43,82.22,80.93,81.03,2761282,60396019940,2.56104000,4.66416200,4724494,0.025052,0.00667341,2.04
Dec-22-2009,81.96,82.31,81.55,81.85,1844664,60771237680,2.57770900,4.69451900,4724494,0.024890,0.00667341,2.04
Dec-23-2009,82.19,82.32,81.40,81.96,1900204,60934068020,2.58494300,4.70769300,4724494,0.024820,0.00667341,2.04
Dec-24-2009,82.55,83.00,82.31,82.31,931177,61188932900,2.59626500,4.72831300,5448371,0.024712,0.00769590,2.04
Dec-28-2009,83.45,83.59,82.67,82.78,2354178,61826095100,2.62457100,4.77986300,5448371,0.024445,0.00769590,2.04
Dec-29-2009,84.13,84.32,83.65,83.78,3866098,62307506540,2.64595700,4.81881300,5448371,0.024248,0.00769590,2.04
Dec-30-2009,83.90,84.30,83.66,84.00,2595042,62144676200,2.63872300,4.80563900,5448371,0.024314,0.00769590,2.04
Dec-31-2009,82.67,84.08,82.54,83.79,2050008,61273887860,2.60003900,4.73518600,5448371,0.024676,0.00769590,2.04
Jan-04-2010,83.02,83.45,82.67,83.09,3043663,61521673160,2.61104700,4.75523400,5448371,0.024572,0.00769590,2.04
Jan-05-2010,82.50,83.23,81.70,82.80,2849586,61153535000,2.59469200,4.72544900,5448371,0.024727,0.00769590,2.04
Jan-06-2010,83.67,84.60,83.51,83.88,5268578,61981845860,2.63149000,4.79246500,5448371,0.024381,0.00769590,2.04
Jan-07-2010,83.73,83.76,82.12,83.32,4470031,62024323340,2.63337700,4.79590100,5448371,0.024364,0.00769590,2.04
Jan-08-2010,84.32,84.32,83.30,83.69,3405793,62442018560,2.65193300,4.82969500,5448371,0.024193,0.00769590,2.04
Jan-11-2010,83.98,84.60,83.41,84.38,2927603,62201312840,2.64124000,4.81022100,5448371,0.024291,0.00769590,2.04
Jan-12-2010,84.05,84.18,83.30,83.58,3031713,62250869900,2.64344100,4.81423000,6577871,0.024271,0.00929133,2.04
Jan-13-2010,83.78,84.11,83.20,84.11,3101995,62059721240,2.63494900,4.79876500,6577871,0.024349,0.00929133,2.04
Jan-14-2010,83.50,83.93,83.42,83.74,2634101,61861493000,2.62614300,4.78272700,6577871,0.024431,0.00929133,2.04
Jan-15-2010,83.37,84.09,82.87,83.52,3954951,61769458460,2.62205500,4.77528100,6577871,0.024469,0.00929133,2.04
Jan-19-2010,85.12,85.17,83.50,83.82,4500308,63008384960,2.67709300,4.87551800,6577871,0.023966,0.00929133,2.04
Jan-20-2010,84.72,85.13,83.59,84.83,3671177,62725201760,2.66451300,4.85260700,6577871,0.024079,0.00929133,2.04
Jan-21-2010,82.70,84.60,82.57,84.60,4783159,61295126600,2.60098200,4.73690500,6577871,0.024667,0.00929133,2.04
Jan-22-2010,81.48,82.83,81.30,82.40,4809076,60431417840,2.56261200,4.66702500,6577871,0.025036,0.00929133,2.04
Jan-25-2010,81.83,82.89,81.48,82.33,3386524,60679203140,2.57362000,4.68707300,6577871,0.024929,0.00929133,2.04
Jan-26-2010,81.63,82.73,81.04,81.46,3137981,60537611540,2.56733000,4.67561700,6577871,0.024990,0.00929133,2.04
Jan-27-2010,82.30,82.84,81.01,81.33,5066850,61011943400,2.58840200,4.71399400,6549889,0.024787,0.00925180,2.04
Jan-28-2010,80.75,82.64,79.11,82.62,6821900,59093608500,2.47232600,4.31370300,6549889,0.025263,0.00925180,2.04
Jan-29-2010,80.49,81.88,80.18,81.35,4347174,59122113510,2.47355900,4.29981300,6549889,0.025344,0.00921742,2.04
Feb-01-2010,80.44,80.89,79.94,80.84,3635603,59086583560,2.47202200,4.29714200,6549889,0.025360,0.00921742,2.04
Feb-02-2010,80.43,80.94,79.70,80.70,4690275,59079477570,2.47171500,4.29660800,6549889,0.025363,0.00921742,2.04
Feb-03-2010,81.50,81.68,79.83,79.83,3401520,59839818500,2.50459700,4.35376800,6549889,0.025030,0.00921742,2.04
Feb-04-2010,79.21,81.13,78.83,81.13,5312556,58212546790,2.43422300,4.23143500,6549889,0.025754,0.00921742,2.04
Feb-05-2010,78.54,79.50,77.26,79.16,5407974,57736445460,2.41363300,4.19564300,6549889,0.025974,0.00921742,2.04
Feb-08-2010,77.53,78.48,77.25,78.48,4407593,57018740470,2.38259400,4.14168900,6549889,0.026312,0.00921742,2.04
Feb-09-2010,78.72,79.41,77.90,78.28,4252508,57864353280,2.41916500,4.20525900,5723689,0.026676,0.00805474,2.10
Feb-10-2010,78.62,79.29,78.00,78.80,2445186,57793293380,2.41609100,4.19991700,5723689,0.026710,0.00805474,2.10
Feb-11-2010,80.27,80.39,78.84,79.22,5525398,58965781730,2.46679800,4.28806100,5723689,0.026161,0.00805474,2.10
Feb-12-2010,79.18,79.23,78.07,79.14,5443846,58191228820,2.43330100,4.22983300,5723689,0.026521,0.00805474,2.10
Feb-16-2010,80.47,80.64,79.34,80.08,3620598,59857154510,2.47689100,4.47993600,5723689,0.026096,0.00804190,2.10
Feb-17-2010,80.14,80.69,79.74,80.42,3095120,59622282620,2.46673300,4.46156400,5723689,0.026204,0.00804190,2.10
Feb-18-2010,81.11,81.18,80.06,80.06,2702371,60312663630,2.49659000,4.51556600,5723689,0.025890,0.00804190,2.10
Feb-19-2010,81.52,81.74,80.61,81.14,3218567,60604474160,2.50921000,4.53839200,5723689,0.025760,0.00804190,2.10
Feb-22-2010,80.68,81.76,80.55,81.71,3025376,60006618440,2.48335500,4.49162700,5723689,0.026028,0.00804190,2.10
Feb-23-2010,79.71,81.09,79.67,80.41,3983251,59316237430,2.45349800,4.43762500,5723689,0.026345,0.00804190,2.10
Feb-24-2010,80.07,80.60,79.50,80.00,3530652,59572461310,2.46457900,4.45766700,6107306,0.026227,0.00858089,2.10
Feb-25-2010,79.74,79.77,78.64,79.16,4106273,59337589420,2.45442100,4.43929600,6107306,0.026335,0.00858089,2.10
Feb-26-2010,80.15,80.33,79.10,79.74,3224373,59629399950,2.46704100,4.46212100,6107306,0.026200,0.00858089,2.10
Mar-01-2010,80.58,80.95,80.35,80.57,2545132,59935445140,2.48027700,4.48606000,6107306,0.026061,0.00858089,2.10
Mar-02-2010,81.13,81.38,80.58,80.74,3365547,60326898290,2.49720600,4.51668000,6107306,0.025884,0.00858089,2.10
Mar-03-2010,81.00,81.68,80.86,81.16,2852222,60234373000,2.49320400,4.50944300,6107306,0.025925,0.00858089,2.10
Mar-04-2010,81.02,81.36,80.57,81.21,2620209,60248607660,2.49382000,4.51055600,6107306,0.025919,0.00858089,2.10
Mar-05-2010,82.44,82.50,81.23,81.35,3144056,61259268520,2.53752800,4.58961000,6107306,0.025473,0.00858089,2.10
Mar-08-2010,81.31,82.53,81.23,82.42,3627851,60455010230,2.50274600,4.52670100,6107306,0.025827,0.00858089,2.10
Mar-09-2010,81.99,82.13,80.74,81.15,4249733,60938988670,2.52367700,4.56455800,5953926,0.025612,0.00836539,2.10
Mar-10-2010,81.56,82.06,81.25,81.92,3584553,60632943480,2.51044100,4.54061900,5953926,0.025747,0.00836539,2.10
Mar-11-2010,81.26,81.54,80.51,81.26,4051272,60419423580,2.50120700,4.52391700,5953926,0.025842,0.00836539,2.10
Mar-12-2010,81.38,81.67,80.92,81.57,2945813,60504831540,2.50490100,4.53059800,5953926,0.025804,0.00836539,2.10
Mar-15-2010,81.26,81.66,80.78,81.16,2622341,60419423580,2.50120700,4.52391700,5953926,0.025842,0.00836539,2.10
Mar-16-2010,81.66,81.66,80.53,81.26,4242139,60704116780,2.51351900,4.54618600,5953926,0.025716,0.00836539,2.10
Mar-17-2010,82.18,82.41,81.65,81.93,3989680,61074217940,2.52952500,4.57513600,5953926,0.025553,0.00836539,2.10
Mar-18-2010,83.67,83.75,82.00,82.30,4940477,62134700110,2.57538800,4.65808700,5953926,0.025098,0.00836539,2.10
Mar-19-2010,81.96,84.00,81.51,83.80,6876132,60917636680,2.52275300,4.56288800,5953926,0.025622,0.00836539,2.10
Mar-22-2010,81.84,82.20,81.50,81.50,3256630,60832228720,2.51906000,4.55620700,5953926,0.025659,0.00836539,2.10
Mar-23-2010,82.35,82.41,81.16,82.10,4153039,61195212550,2.53475800,4.58460000,5953926,0.025500,0.00836539,2.10
Mar-24-2010,81.61,82.30,81.43,81.86,3102478,60668530130,2.51198000,4.54340300,4964297,0.025732,0.00697494,2.10
Mar-25-2010,80.93,82.25,80.84,82.01,4942499,60200009320,2.49171800,4.50554500,4964297,0.025948,0.00697307,2.10
Mar-26-2010,81.00,81.36,80.75,81.10,3815323,60249844000,2.49387300,4.50944300,4964297,0.025925,0.00697307,2.10
Mar-29-2010,81.36,81.69,81.03,81.24,3102792,60506136640,2.50495700,4.52948400,4964297,0.025811,0.00697307,2.10
Mar-30-2010,84.28,84.50,82.24,82.36,8704528,62584954720,2.59486000,4.69204700,4964297,0.024916,0.00697307,2.10
Mar-31-2010,83.57,84.46,83.35,84.05,4336635,62079488680,2.57300000,4.65252000,4964297,0.025128,0.00697307,2.10
Apr-01-2010,83.85,84.23,83.40,83.87,2965767,62278827400,2.58162100,4.66810800,4964297,0.025044,0.00697307,2.10
Apr-05-2010,84.19,84.48,83.58,84.22,2600732,62520881560,2.59208900,4.68703700,4964297,0.024943,0.00697307,2.10
Apr-06-2010,84.35,84.47,83.55,83.90,3208475,62634789400,2.59701500,4.69594400,4964297,0.024896,0.00697307,2.10
Apr-07-2010,83.66,84.63,83.20,84.11,4463429,62143561840,2.57577100,4.65753000,4964297,0.025101,0.00697307,2.10
Apr-08-2010,82.95,83.60,82.77,83.41,3757682,61638095800,2.55391100,4.61800300,4964297,0.025316,0.00697307,2.10
Apr-09-2010,83.49,83.67,82.79,82.97,2884869,62022534760,2.57053700,4.64806600,4964297,0.025152,0.00697307,2.10
Apr-12-2010,83.28,83.76,83.09,83.76,2626066,61873030720,2.56407100,4.63637500,4491056,0.025216,0.00630834,2.10
Apr-13-2010,83.94,84.24,82.69,83.04,4255906,62342900560,2.58439200,4.67311900,4491056,0.025017,0.00630834,2.10
Apr-14-2010,84.39,84.47,83.48,83.91,3632099,62663266360,2.59824700,4.69817100,4491056,0.024884,0.00630834,2.10
Apr-15-2010,85.00,85.00,83.93,84.14,4535497,63097540000,2.61702800,4.73213100,4491056,0.024705,0.00630834,2.10
Apr-16-2010,83.76,84.95,83.20,84.70,5343086,62214754240,2.57885000,4.66309800,4491056,0.025071,0.00630834,2.10
Apr-19-2010,83.90,84.13,83.14,83.61,3554163,62314423600,2.58316000,4.67089200,4491056,0.025029,0.00630834,2.10
Apr-20-2010,85.27,85.85,84.32,84.41,5734906,63289759480,2.62534000,4.74716300,4491056,0.024627,0.00630834,2.10
Apr-21-2010,85.70,85.85,85.07,85.44,4522891,63595886800,2.63858000,4.77110200,4491056,0.024504,0.00630834,2.10
Apr-22-2010,86.05,86.14,84.47,85.10,4627654,63845060200,2.64935600,4.79058700,4491056,0.024404,0.00630834,2.10
Apr-23-2010,86.58,87.09,85.93,86.18,3990628,64222379920,2.66567400,4.82009300,4491056,0.024255,0.00630834,2.10
Apr-26-2010,87.44,87.79,86.74,86.82,6290185,64834634560,2.69215200,4.86797100,4491056,0.024016,0.00630834,2.10
Apr-27-2010,87.97,90.25,87.77,89.92,11142140,63798954280,2.56861400,4.52881300,4345723,0.023871,0.00610420,2.10
Apr-28-2010,88.24,89.08,87.65,88.89,5730552,64092120320,2.58063800,4.54271300,4345723,0.023798,0.00609440,2.10
Apr-29-2010,89.33,90.00,88.64,88.94,5284202,64869364440,2.61251500,4.59882800,4345723,0.023508,0.00609440,2.10
Apr-30-2010,88.67,89.70,88.40,88.70,5262081,64398739560,2.59321300,4.56485000,4345723,0.023683,0.00609440,2.10
May-03-2010,89.81,90.00,88.62,89.19,4647674,65211637080,2.62655300,4.62353900,4345723,0.023382,0.00609440,2.10
May-04-2010,87.68,89.22,87.01,89.22,5456527,63692802240,2.56426000,4.51388400,4345723,0.023950,0.00609440,2.10
May-05-2010,86.59,87.22,86.08,87.04,4879914,63200558120,2.53238200,4.55142000,4345723,0.024252,0.00609440,2.10
May-06-2010,84.24,90.52,67.98,86.06,9156992,61524848320,2.46365500,4.42789700,4345723,0.024928,0.00609440,2.10
May-07-2010,82.63,84.31,81.26,83.66,8368900,60376808840,2.41656900,4.34327100,4345723,0.025414,0.00609440,2.10
May-10-2010,85.97,87.04,84.90,85.60,6271591,62758455960,2.51425000,4.51883100,4345723,0.024427,0.00609440,2.10
May-11-2010,85.04,85.97,84.87,85.18,4762197,62095302720,2.48705200,4.46994700,5305461,0.024694,0.00744033,2.10
May-12-2010,86.44,86.62,85.21,85.39,3430953,63093597920,2.52799500,4.54353500,5305461,0.024294,0.00744033,2.10
May-13-2010,85.59,87.00,85.42,86.06,3314763,62487490120,2.50313700,4.49885700,5305461,0.024535,0.00744033,2.10
May-14-2010,84.68,85.55,83.95,85.06,4138399,61838598240,2.47652300,4.45102500,5305461,0.024799,0.00744033,2.10
May-17-2010,84.68,85.15,83.02,84.88,3191737,61838598240,2.47652300,4.45102500,5305461,0.024799,0.00744033,2.10
May-18-2010,84.02,86.20,83.85,85.09,5220285,61367973360,2.45722100,4.41633300,5305461,0.024994,0.00744033,2.10
May-19-2010,82.54,83.34,81.95,83.34,6405223,60312632720,2.41393700,4.33854000,5305461,0.025442,0.00744033,2.10
May-20-2010,79.58,81.47,79.50,81.17,8753224,58201951440,2.32737000,4.18295400,5305461,0.026388,0.00744033,2.10
May-21-2010,80.70,80.77,78.14,78.42,6489607,59000587600,2.36012500,4.24182400,5305461,0.026022,0.00744033,2.10
May-24-2010,79.59,80.74,79.44,80.73,3633377,58209082120,2.32766300,4.18348000,5305461,0.026385,0.00744033,2.10
May-25-2010,79.47,79.55,77.31,78.70,5705171,58123513960,2.32415300,4.17717200,5583187,0.026425,0.00782981,2.10
May-26-2010,79.17,80.69,79.03,80.00,4720928,57909593560,2.31537900,4.16140300,5583187,0.026525,0.00782981,2.10
May-27-2010,81.43,81.53,80.04,80.41,4554877,59521127240,2.38147500,4.28019500,5583187,0.025789,0.00782981,2.10
May-28-2010,79.31,81.69,78.76,81.53,6482710,58009423080,2.31947400,4.16876200,5583187,0.026478,0.00782981,2.10
Jun-01-2010,78.07,79.87,77.97,78.72,4308961,57125218760,2.28320900,4.10358400,5583187,0.026898,0.00782981,2.10
Jun-02-2010,78.74,78.89,77.51,78.60,5773551,57602974320,2.30280400,4.13880100,5583187,0.026670,0.00782981,2.10
Jun-03-2010,78.34,79.76,77.66,79.29,7880860,57317747120,2.29110600,4.11777600,5583187,0.026806,0.00782981,2.10
Jun-04-2010,76.10,77.29,75.80,77.29,8152774,55720474800,2.22559500,4.00003500,5583187,0.027595,0.00782981,2.10
Jun-07-2010,74.74,76.86,74.69,76.16,5947801,54750702320,2.18582100,3.92855000,5583187,0.028097,0.00782981,2.10
Jun-08-2010,74.92,75.15,72.72,74.74,7229428,54879054560,2.19108500,3.93801100,5583187,0.028029,0.00782981,2.10
Jun-09-2010,74.79,76.10,74.50,75.47,4805436,54786355720,2.18728300,3.93117800,6195619,0.028078,0.00868868,2.10
Jun-10-2010,77.43,77.59,75.62,75.78,6204474,56668855240,2.26449200,4.06994400,6195619,0.027121,0.00868868,2.10
Jun-11-2010,78.30,78.39,76.62,76.66,4636176,57289224400,2.28993600,4.11567300,6195619,0.026819,0.00868868,2.10
Jun-14-2010,78.14,79.33,78.06,78.99,3612002,57175133520,2.28525600,4.10726300,6195619,0.026874,0.00868868,2.10
Jun-15-2010,79.77,79.86,78.74,79.09,3233220,58337434360,2.33292700,4.19294100,6195619,0.026325,0.00868868,2.10
Jun-16-2010,80.88,81.00,78.99,79.28,5359715,59128939840,2.36539000,4.25128600,6195619,0.025964,0.00868868,2.10
Jun-17-2010,81.03,81.37,79.90,81.34,3976314,59235900040,2.36977600,4.25917000,6195619,0.025916,0.00868868,2.10
Jun-18-2010,81.18,81.38,80.38,80.84,5260718,59342860240,2.37416300,4.26705400,6195619,0.025868,0.00868868,2.10
Jun-21-2010,81.47,83.00,81.07,81.96,4064357,59549649960,2.38264400,4.28229800,6195619,0.025776,0.00868868,2.10
Jun-22-2010,80.03,81.87,79.88,81.71,3117437,58522832040,2.34053100,4.20660700,6195619,0.026240,0.00868868,2.10
Jun-23-2010,80.12,80.64,79.45,80.23,3567240,58587008160,2.34316300,4.21133800,6195619,0.026210,0.00868868,2.10
Jun-24-2010,78.18,79.84,77.87,79.81,4340004,57203656240,2.28642600,4.10936600,6910733,0.026861,0.00969155,2.10
Jun-25-2010,78.90,79.09,77.88,78.53,4339806,57717065200,2.30748300,4.14721100,6910733,0.026615,0.00969155,2.10
Jun-28-2010,78.98,79.73,78.29,78.95,3100487,57774110640,2.30982300,4.15141600,6910733,0.026589,0.00969155,2.10
