Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price1,Last Price2,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Sales Ratio,SENTIMENT,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital,Mid Price,"CPSTAIRF Index : Airfare Index (U.S. BLS, Mth. rels) 291.74","CONSSENT Index : U.S. Consumer Confidence (UofM, Mth. rels) 94.30","BRAIRNAV Index : Domestic Airline Traffic (RPMs) 53,854.70",ARTTNADM Index : USA Domestic 411.23 [Non-Premium / Premium DataNon-PremiumAverage Fare ($
6/23/15,34.58,136.7275,22358697984,8032720,0.8676,127.2642,35.03,34.49,34.354,60.3071,37.9554,23109697536,0.1259,1.1842,34.58,34.79,13.8078,0.2469,1.2495,-0.2532,10.3277,1024000000,0.5703,10.2628,17.7811,28.0217,180.12,296.513,90.7,56260.8984,462.4282
6/24/15,34.35,137.2492,22204989440,7059852,0.8734,125.7526,34.68,34.18,34.344,44.2873,37.4457,22955988992,0.1262,1.1839,34.35,34.58,13.716,0.2471,1.2412,-0.114,10.3277,1024000000,0.5703,10.2628,17.7811,28.0217,176.61,296.513,90.7,56260.8984,462.4282
6/25/15,34.49,136.9344,22298550272,5939251,0.8698,126.6727,35.02,34.45,34.323,55.1622,37.9702,23049549824,0.1295,1.1858,34.49,34.35,13.7719,0.2488,1.2462,-0.4785,10.3277,1024000000,0.5703,10.2628,17.7811,28.0217,177.23,296.513,90.7,56260.8984,462.4282
6/26/15,34.32,137.3156,22184939520,7406104,0.8741,125.5555,34.85,34.28,34.255,40.694,37.5745,22935941120,0.1358,1.1962,34.32,34.49,13.704,0.2444,1.2401,0.5631,10.3277,1024000000,0.5703,10.2628,17.7811,28.0217,178.15,296.513,90.7,56260.8984,462.4282
6/29/15,33.18,141.614,21423081472,6423599,0.9042,118.0633,34.22,33.16,34.154,11.185,35.041,22174083072,0.1346,1.1991,33.18,34.32,13.2488,0.2476,1.1989,-0.916,10.3277,1024000000,0.5703,10.2628,17.7811,28.0217,174.66,296.513,90.7,56260.8984,462.4282
6/30/15,33.09,142.1313,21668935680,10601591,0.9066,117.4718,33.75,33.09,34.072,10.3005,34.8491,22113935360,0.1331,1.1986,33.09,33.18,11.6965,0.2449,1.1776,0.1891,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,181.16,306.361,96.1,59168.6016,455.9978
7/1/15,32.62,142.3814,21354835968,17940190,0.9197,114.3829,33.9701,31.36,33.95,6.3604,33.8476,21799835648,0.1286,1.1944,32.62,33.09,11.5304,0.2424,1.1609,-0.7481,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,175.68,306.361,96.1,59168.6016,455.9978
7/2/15,32.51,142.6486,21281323008,9447049,0.9228,113.6599,33.03,32.25,33.815,5.6074,33.6138,21726322688,0.134,1.1936,32.51,32.62,11.4915,0.2541,1.157,0.303,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,175.99,306.361,96.1,59168.6016,455.9978
7/6/15,33.03,142.3377,21628837888,9842550,0.9083,117.0774,33.16,32.39,33.696,48.6853,35.7835,22073837568,0.1397,1.1933,33.03,32.51,11.6753,0.2603,1.1755,0.0574,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,162.89,306.361,96.1,59168.6016,455.9978
7/7/15,33.41,141.4393,21882789888,8259634,0.8979,119.5748,33.62,32.676,33.558,65.7959,37.3319,22327789568,0.1402,1.1937,33.41,33.03,11.8096,0.2606,1.189,0.0592,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,163.13,306.361,96.1,59168.6016,455.9978
7/8/15,32.36,144.0172,21181079552,6700646,0.9271,112.6741,33.09,32.31,33.336,27.6217,34.9248,21626079232,0.1376,1.1988,32.36,33.41,11.4385,0.2634,1.1517,0.3442,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,163.52,306.361,96.1,59168.6016,455.9978
7/9/15,32.52,143.6162,21288005632,8008865,0.9225,113.7257,32.89,32.4601,33.153,36.0963,35.5796,21733007360,0.137,1.1981,32.52,32.36,11.495,0.263,1.1574,0.216,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,165.6,306.361,96.1,59168.6016,455.9978
7/10/15,33.83,142.2352,22163474432,9103611,0.8868,122.3351,34.02,33.13,33.087,73.7883,40.6385,22608474112,0.1407,1.2053,33.83,32.52,11.9581,0.2586,1.204,0.4839,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,164.99,306.361,96.1,59168.6016,455.9978
7/13/15,33.93,143.149,22230304768,9942489,0.8842,122.9924,34.9,33.88,33.048,75.4466,41.0044,22675304448,0.1386,1.2039,33.93,33.83,11.9934,0.2574,1.2075,0.4932,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,162.62,306.361,96.1,59168.6016,455.9978
7/14/15,33.86,143.2771,22183524352,7441219,0.886,122.5323,34.06,33.23,33.116,70.747,40.8222,22628524032,0.1369,1.2029,33.86,33.93,11.9687,0.2552,1.205,0.7883,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,163.53,306.361,96.1,59168.6016,455.9978
7/15/15,33.92,143.1333,22223622144,8497955,0.8844,122.9266,34.2,33.27,33.199,72.9161,41.0544,22668621824,0.1371,1.2029,33.92,33.86,11.9899,0.2553,1.2072,0.2604,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,157.93,306.361,96.1,59168.6016,455.9978
7/16/15,34.57,141.6173,22658015232,8272623,0.8678,127.1985,34.82,33.84,33.394,87.7166,43.5376,23103014912,0.139,1.204,34.57,33.92,12.2197,0.2565,1.2303,0.3953,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,157.87,306.361,96.1,59168.6016,455.9978
7/17/15,34.76,141.1836,22784991232,8699520,0.8631,128.4472,35.21,34.42,33.619,90.0909,44.2478,23229990912,0.1369,1.2033,34.76,34.57,12.2868,0.253,1.2371,0.0569,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,157.91,306.361,96.1,59168.6016,455.9978
7/20/15,34.31,142.4731,22484256768,4810889,0.8744,125.4898,34.95,34.25,33.747,53.4127,42.9249,22929256448,0.1337,1.203,34.31,34.76,12.1278,0.2467,1.2211,0.2217,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,157.59,306.361,96.1,59168.6016,455.9978
7/21/15,34.71,141.5663,22751576064,6094461,0.8643,128.1186,34.73,34.22,33.877,69.804,44.452,23196575744,0.137,1.201,34.71,34.31,12.2691,0.2509,1.2353,0.4561,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,159.96,306.361,96.1,59168.6016,455.9978
7/22/15,35.12,140.6502,23025577984,7572770,0.8542,130.8132,35.2,34.52,34.153,80.4044,45.9844,23470577664,0.1398,1.2,35.12,34.71,12.4141,0.2554,1.2499,-0.3649,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,160.42,306.361,96.1,59168.6016,455.9978
7/23/15,36.48,135.9763,23934461952,15720456,0.8224,139.7513,38.695,36.28,34.549,92.8658,50.6556,24379461632,0.1486,1.1929,36.48,35.12,12.8948,0.2636,1.2983,0.0862,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,159.46,306.361,96.1,59168.6016,455.9978
7/24/15,35,139.1415,22945382400,10687669,0.8571,130.0245,36.87,34.94,34.666,45.5658,46.1616,23390382080,0.1437,1.2005,35,36.48,12.3717,0.2665,1.2456,-0.3582,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,156.77,306.361,96.1,59168.6016,455.9978
7/27/15,35.09,140.4759,23005528064,8717608,0.8549,130.616,35.31,34.33,34.782,47.9826,46.4604,23450529792,0.1472,1.1989,35.09,35,12.4035,0.2719,1.2488,-0.5464,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,153.68,306.361,96.1,59168.6016,455.9978
7/28/15,36.06,139.3901,23653777408,9830198,0.8319,136.991,36.22,35.06,35.002,69.7177,49.5803,24098777088,0.149,1.202,36.06,35.09,12.7463,0.2699,1.2833,0.2332,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,154.69,306.361,96.1,59168.6016,455.9978
7/29/15,35.52,140.5508,23292897280,5287107,0.8446,133.442,36.17,35.2,35.162,51.6841,47.9704,23737896960,0.1441,1.1974,35.52,36.06,12.5555,0.2676,1.2641,0.1102,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,154.33,306.361,96.1,59168.6016,455.9978
7/30/15,36.31,138.8674,23820851200,9055657,0.8262,138.634,36.54,35.815,35.336,69.179,50.4074,24265850880,0.1469,1.1972,36.31,35.52,12.8347,0.2742,1.2922,0.7751,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,154.32,306.361,96.1,59168.6016,455.9978
7/31/15,36.2,140.1258,23423670272,5307737,0.8287,137.9111,36.51,35.86,35.48,64.315,50.0696,23868669952,0.1467,1.1973,36.2,36.31,12.7958,0.2742,1.2883,0.3618,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,151.9,291.123,93.1,63581.3984,436.3303
8/3/15,37.53,138.6125,24300613632,9904603,0.7994,146.652,37.835,36.54,35.802,84.3154,53.9312,24745613312,0.1552,1.191,37.53,36.2,13.2659,0.2942,1.3357,-0.7491,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,145.05,291.123,93.1,63581.3984,436.3303
8/4/15,37.93,137.8098,24564355072,9204184,0.7909,149.2809,38.37,37.48,36.124,87.4808,55.0136,25009354752,0.1577,1.1901,37.93,37.53,13.4073,0.2983,1.3499,-0.3366,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147.25,291.123,93.1,63581.3984,436.3303
8/5/15,37.89,137.8899,24537980928,7189803,0.7918,149.018,38.16,37.67,36.401,84.9104,54.8802,24982980608,0.1564,1.1897,37.89,37.93,13.3932,0.296,1.3485,-0.5698,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147.6,291.123,93.1,63581.3984,436.3303
8/6/15,37.81,138.0438,24485232640,7094657,0.7934,148.4922,38.5,37.43,36.534,78.032,54.6063,24930232320,0.1602,1.1864,37.81,37.89,13.3649,0.2991,1.3456,-1.0368,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147.37,291.123,93.1,63581.3984,436.3303
8/7/15,37.58,138.5068,24333580288,7381876,0.7983,146.9806,38.25,37.28,36.792,57.8294,53.8075,24778579968,0.1598,1.1865,37.58,37.81,13.2836,0.2982,1.3374,-0.4665,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147.11,291.123,93.1,63581.3984,436.3303
8/10/15,37.79,138.0882,24472045568,6916278,0.7939,148.3608,38.495,37.7,37.062,68.8682,54.437,24917045248,0.1591,1.1819,37.79,37.58,13.3579,0.3033,1.3449,0.0477,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,151.96,291.123,93.1,63581.3984,436.3303
8/11/15,38.36,136.9834,24847878144,9349014,0.7821,152.1069,38.89,37.63,37.292,84.9296,56.1164,25292877824,0.1646,1.1753,38.36,37.79,13.5593,0.3038,1.3652,0.1762,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147.79,291.123,93.1,63581.3984,436.3303
8/12/15,38.68,136.3699,25058871296,8974087,0.7756,154.21,38.86,36.8382,37.608,89.494,57.0361,25503870976,0.1657,1.1753,38.68,38.36,13.6724,0.3056,1.3766,0.0421,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,150.94,291.123,93.1,63581.3984,436.3303
8/13/15,38.97,135.1137,25250084864,7180097,0.7698,156.1159,39.27,38.33,37.874,92.558,57.8639,25695084544,0.1717,1.1764,38.97,38.68,13.775,0.3161,1.3869,-0.1697,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,149.37,291.123,93.1,63581.3984,436.3303
8/14/15,39.36,134.3899,25507233792,5717386,0.7622,158.679,39.41,38.71,38.19,95.3145,58.964,25952233472,0.1709,1.1778,39.36,38.97,13.9128,0.3153,1.4008,-0.7854,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147.66,291.123,93.1,63581.3984,436.3303
8/17/15,40.45,132.6652,26225930240,9333069,0.7417,165.8426,40.7,39.07,38.482,98.1646,61.8441,26670931968,0.1755,1.1798,40.45,39.36,14.2981,0.3213,1.4396,0.2046,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,146.6,291.123,93.1,63581.3984,436.3303
8/18/15,40.19,133.1004,26054498304,6829731,0.7465,164.6268,40.87,39.97,38.708,80.6187,60.7913,26499497984,0.1745,1.1802,40.19,40.45,14.2062,0.3194,1.4303,0.3271,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,146.86,291.123,93.1,63581.3984,436.3303
8/19/15,40.45,132.6426,26225930240,8804474,0.7417,166.3387,40.85,39.77,38.964,84.7164,61.4698,26670931968,0.1778,1.1767,40.45,40.19,14.2981,0.3206,1.4396,-0.3982,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,142.8,291.123,93.1,63581.3984,436.3303
8/20/15,39.06,135.1565,25309427712,8659092,0.768,157.1864,40.15,38.94,39.089,31.4292,56.1004,25754427392,0.1762,1.1822,39.06,40.45,13.8068,0.3245,1.3901,-0.7548,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,141.31,291.123,93.1,63581.3984,436.3303
8/21/15,37.91,138.5436,24551168000,14474900,0.7913,149.6144,39.04,37.82,39.122,17.6509,52.1981,24996167680,0.179,1.1745,37.91,39.06,13.4003,0.3099,1.3492,-0.8454,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,138.99,291.123,93.1,63581.3984,436.3303
8/24/15,37.21,140.4574,24089618432,11954082,0.8062,145.0053,38.18,32.94,39.064,12.6054,50.0077,24534620160,0.1859,1.1479,37.21,37.91,13.1528,0.2691,1.3243,-0.3292,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,131.79,291.123,93.1,63581.3984,436.3303
8/25/15,36.52,141.9596,23634663424,9192165,0.8215,140.4621,38.34,36.52,38.88,8.8605,47.9557,24079663104,0.185,1.1492,36.52,37.21,12.9089,0.2693,1.2997,0.8252,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,131.52,291.123,93.1,63581.3984,436.3303
8/26/15,37.39,140.8598,24208304128,15118767,0.8024,146.1905,37.62,35.89,38.751,41.6477,50.5997,24653303808,0.1811,1.1271,37.39,36.52,13.2165,0.295,1.3307,0.3077,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,128.96,291.123,93.1,63581.3984,436.3303
8/27/15,37.31,141.0234,24155555840,10535697,0.8041,145.6637,38.09,36.58,38.585,39.6788,50.3564,24600555520,0.1797,1.1035,37.31,37.39,13.1882,0.3098,1.3278,1.0041,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,140.6,291.123,93.1,63581.3984,436.3303
8/28/15,37.1,141.4569,24017090560,6960827,0.8086,144.281,37.73,36.8,38.359,33.4519,49.7072,24462090240,0.1795,1.1038,37.1,37.31,13.114,0.3085,1.3204,0.7075,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,148.89,291.123,93.1,63581.3984,436.3303
8/31/15,36.7,142.0609,23753347072,7051755,0.8174,141.6473,37.6,36.57,37.984,23.0962,48.4758,24198348800,0.1798,1.1052,36.7,37.1,12.9726,0.3101,1.3061,0.4374,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,156.86,287.332,91.9,61153.6016,397.7129
9/1/15,36.36,142.7193,23529166848,8753108,0.8251,139.4086,36.78,36,37.601,16.5599,47.4423,23974166528,0.1852,1.0905,36.36,36.7,12.8524,0.2921,1.294,0.3731,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,148.79,287.332,91.9,61153.6016,397.7129
9/2/15,37.72,139.913,24425889792,10401683,0.7953,148.3633,37.73,36.69,37.328,69.0735,51.7029,24870891520,0.1878,1.096,37.72,36.36,13.3331,0.2863,1.3424,-0.1491,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,152.42,287.332,91.9,61153.6016,397.7129
9/3/15,37.43,140.4954,24234678272,6203338,0.8015,146.4539,38.17,37.32,37.165,57.4989,50.7946,24679677952,0.1856,1.0959,37.43,37.72,13.2306,0.282,1.3321,-0.1269,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,151.88,287.332,91.9,61153.6016,397.7129
9/4/15,37.23,140.9045,24102805504,5651765,0.8058,145.137,37.72,36.74,37.097,49.0041,50.1658,24547807232,0.1872,1.0919,37.23,37.43,13.1599,0.2802,1.325,0.235,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,149.73,287.332,91.9,61153.6016,397.7129
9/8/15,38.11,139.5904,24683038720,6164881,0.7872,150.9313,38.3168,37.68,37.187,74.1802,52.8239,25128038400,0.1857,1.0885,38.11,37.23,13.471,0.2823,1.3563,0.036,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,150.13,287.332,91.9,61153.6016,397.7129
9/9/15,38.3,139.2176,24808316928,7344767,0.7833,152.1823,38.93,37.74,37.365,77.7394,53.3793,25253316608,0.1897,1.083,38.3,38.11,13.5381,0.2809,1.3631,0.6191,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,146.11,287.332,91.9,61153.6016,397.7129
9/10/15,38.36,139.1014,24847878144,5762650,0.7821,152.5773,38.99,38.18,37.462,79.1038,53.5579,25292877824,0.1814,1.077,38.36,38.3,13.5593,0.2749,1.3652,-0.0018,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,149.97,287.332,91.9,61153.6016,397.7129
9/11/15,38.54,138.7509,24966561792,7218505,0.7784,153.7625,38.77,38.1,37.585,83.6214,54.1036,25411561472,0.1827,1.0773,38.54,38.36,13.623,0.2771,1.3716,0.3008,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,147,287.332,91.9,61153.6016,397.7129
9/14/15,38.87,137.2906,25184149504,5460149,0.7718,155.9354,39.05,38.46,37.762,89.7283,55.1041,25629149184,0.1836,1.0749,38.87,38.54,13.7396,0.2789,1.3833,0.1979,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,141.35,287.332,91.9,61153.6016,397.7129
9/15/15,38.9,137.2115,25203929088,5932457,0.7712,156.1329,39.12,38.51,37.982,90.2253,55.196,25648930816,0.1808,1.071,38.9,38.87,13.7502,0.2803,1.3844,0.1781,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,141.5,287.332,91.9,61153.6016,397.7129
9/16/15,39.14,136.7609,25362176000,6383338,0.7665,157.7132,39.458,38.5,38.26,93.8158,55.9419,25807175680,0.1798,1.0701,39.14,38.9,13.835,0.2799,1.393,-0.9397,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,145.14,287.332,91.9,61153.6016,397.7129
9/17/15,39.49,136.0888,25592950784,5507143,0.7597,160.0177,40,39.2,38.437,96.5711,57.0215,26037950464,0.1814,1.0694,39.49,39.14,13.9588,0.2826,1.4054,0.2911,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,143.97,287.332,91.9,61153.6016,397.7129
9/18/15,39.47,135.2922,25579763712,9841373,0.7601,159.886,39.78,38.83,38.641,93.0188,56.939,26024763392,0.1872,1.0674,39.47,39.49,13.9517,0.2792,1.4047,0.2438,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,140.07,287.332,91.9,61153.6016,397.7129
9/21/15,39.38,134.5365,25520420864,6247815,0.7618,159.2934,39.87,39.0701,38.856,74.5169,56.5582,25965420544,0.1809,1.0675,39.38,39.47,13.9199,0.2692,1.4015,0.097,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,142.4,287.332,91.9,61153.6016,397.7129
9/22/15,38.24,136.7347,24768755712,6978127,0.7845,151.7872,39.241,38.07,38.869,15.5919,52.0011,25213755392,0.1773,1.0719,38.24,39.38,13.5169,0.2694,1.3609,0.1348,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,145.7,287.332,91.9,61153.6016,397.7129
9/23/15,38.58,136.0771,24992935936,4772671,0.7776,154.0259,38.75,38.1,38.897,37.6492,53.1654,25437935616,0.1792,1.0715,38.58,38.24,13.6371,0.2724,1.373,0.4383,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,144.56,287.332,91.9,61153.6016,397.7129
9/24/15,38.17,136.2062,24722599936,5262977,0.786,151.3263,38.49,37.75,38.878,25.5652,51.6039,25167599616,0.1734,1.0732,38.17,38.58,13.4922,0.2633,1.3584,0.0099,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,145.37,287.332,91.9,61153.6016,397.7129
9/25/15,38.09,136.3628,24669851648,5326498,0.7876,150.7996,38.63,37.83,38.833,23.3698,51.2998,25114851328,0.174,1.0729,38.09,38.17,13.4639,0.2638,1.3556,0.5967,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,146.5,287.332,91.9,61153.6016,397.7129
9/28/15,37.45,137.2309,24247865344,8383434,0.8011,146.5856,38.14,36.95,38.691,11.5095,48.9141,24692865024,0.1762,1.0675,37.45,38.09,13.2377,0.2581,1.3328,0.0615,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,141.72,287.332,91.9,61153.6016,397.7129
9/29/15,37.68,136.788,24399515648,5620775,0.7962,148.1,37.97,37.13,38.569,30.5182,49.7823,24844517376,0.1768,1.0676,37.68,37.45,13.319,0.259,1.341,0.6061,10.8561,1335000064,0.5227,11.8959,19.2792,27.293,143.63,287.332,91.9,61153.6016,397.7129
9/30/15,38.04,136.0726,24653883392,7232549,0.7886,150.4704,38.45,37.45,38.459,53.8123,51.1272,25081884672,0.1744,1.0627,38.04,37.68,11.8461,0.2628,1.3032,0.3715,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,146.51,286.166,87.2,51901.3008,412.0004
10/1/15,38.41,134.3385,24897845248,6147609,0.781,152.9066,38.46,37.56,38.351,69.5503,52.4803,25325846528,0.1753,1.0627,38.41,38.04,11.9614,0.2644,1.3159,-0.3594,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,145.98,286.166,87.2,51901.3008,412.0004
10/2/15,38.38,134.3853,24878065664,7016129,0.7817,152.709,38.39,37,38.242,66.7828,52.3587,25306064896,0.1729,1.0577,38.38,38.41,11.952,0.2692,1.3148,-0.112,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,145.87,286.166,87.2,51901.3008,412.0004
10/5/15,39.3,132.6593,25484673024,5962491,0.7634,158.7667,39.46,38.5,38.234,88.2643,55.6206,25912672256,0.1693,1.0614,39.3,38.38,12.2385,0.2653,1.3464,0.2986,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,147.08,286.166,87.2,51901.3008,412.0004
10/6/15,38,135.9956,24627509248,8334390,0.7895,150.207,39.42,37.92,38.21,37.231,50.5603,25055510528,0.163,1.0637,38,39.3,11.8337,0.2561,1.3018,0.2643,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,155.65,286.166,87.2,51901.3008,412.0004
10/7/15,38.71,134.6048,25095653376,7291418,0.775,154.8819,38.82,37.57,38.223,57.4063,52.9774,25523652608,0.1646,1.065,38.71,38,12.0548,0.257,1.3261,0.2284,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,150.21,286.166,87.2,51901.3008,412.0004
10/8/15,38.76,134.5075,25128620032,7034263,0.774,155.2111,38.98,38.2,38.282,58.805,53.1443,25556621312,0.1608,1.0654,38.76,38.71,12.0704,0.2563,1.3279,-0.878,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,152.18,286.166,87.2,51901.3008,412.0004
10/9/15,39.94,132.2918,25906659328,11332234,0.7511,162.9807,40.3626,38.8,38.467,80.95,56.8803,26334660608,0.1651,1.0656,39.94,38.76,12.4378,0.2646,1.3683,-0.879,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,151.84,286.166,87.2,51901.3008,412.0004
10/12/15,41.22,124.9419,26750633984,7448125,0.7278,171.4087,41.23,39.88,38.844,89.8383,60.4216,27178635264,0.1738,1.0724,41.22,39.94,12.8364,0.2703,1.4121,-0.2349,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,143.74,286.166,87.2,51901.3008,412.0004
10/13/15,40.82,125.6063,26486892544,7619778,0.7349,168.775,41.35,40.57,39.158,73.716,58.8589,26914891776,0.173,1.0729,40.82,41.22,12.7119,0.2696,1.3984,1.1467,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,141.58,286.166,87.2,51901.3008,412.0004
10/14/15,40.84,125.5682,26500079616,5741048,0.7346,168.9066,41.49,40.51,39.438,74.0651,58.9138,26928078848,0.1738,1.0725,40.84,40.82,12.7181,0.2706,1.3991,1.2787,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,142.08,286.166,87.2,51901.3008,412.0004
10/15/15,41.24,124.8773,26763821056,5678474,0.7274,171.5404,41.41,40.5851,39.721,81.4541,60.0189,27191822336,0.1725,1.07,41.24,40.84,12.8427,0.2719,1.4128,-0.2773,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,142.51,286.166,87.2,51901.3008,412.0004
10/16/15,40.56,126.0586,26315460608,8188845,0.7396,167.063,41.19,40.11,39.939,47.1784,57.3082,26743459840,0.1663,1.0656,40.56,41.24,12.6309,0.2678,1.3895,0.3383,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,143.91,286.166,87.2,51901.3008,412.0004
10/19/15,41.41,124.7923,26875912192,5506379,0.7245,172.6598,41.45,40.52,40.15,70.4742,59.6639,27303913472,0.1678,1.064,41.41,40.56,12.8956,0.2739,1.4186,0.5927,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,139.54,286.166,87.2,51901.3008,412.0004
10/20/15,41.38,124.8357,26856132608,5711802,0.725,172.4622,41.94,41.13,40.488,68.8662,59.544,27284131840,0.1677,1.064,41.38,41.41,12.8863,0.2733,1.4176,0.3791,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,140.37,286.166,87.2,51901.3008,412.0004
10/21/15,41.04,122.4461,26631950336,5158089,0.731,170.2235,41.93,40.88,40.721,49.6202,58.1727,27059951616,0.1669,1.0644,41.04,41.38,12.7804,0.2725,1.406,0.3805,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,141.38,286.166,87.2,51901.3008,412.0004
10/22/15,44.08,118.6739,28636391424,15268596,0.6806,190.2401,44.15,42.36,41.253,89.3897,65.5179,29064392704,0.1751,1.0808,44.08,41.04,13.7271,0.2577,1.5101,0.434,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,143.88,286.166,87.2,51901.3008,412.0004
10/23/15,45.23,116.9337,29394651136,12390460,0.6633,197.8121,45.4,44.28,41.782,92.6721,67.7352,29822650368,0.176,1.0839,45.23,44.08,14.0852,0.2559,1.5495,0.4951,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,143.19,286.166,87.2,51901.3008,412.0004
10/26/15,45.77,116.0011,29750702080,6306816,0.6555,201.3677,45.91,44.91,42.237,93.9831,68.7125,30178703360,0.1733,1.0816,45.77,45.23,14.2534,0.2534,1.568,-0.7368,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,140.09,286.166,87.2,51901.3008,412.0004
10/27/15,45.47,116.4274,29552896000,7400762,0.6598,199.3924,46.1092,44.75,42.702,81.789,67.5368,29980895232,0.1722,1.0819,45.47,45.77,14.1599,0.2515,1.5577,-0.036,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,139.94,286.166,87.2,51901.3008,412.0004
10/28/15,45.41,116.5219,29513334784,5990383,0.6606,198.9973,45.78,44.9201,43.159,78.7246,67.2986,29941334016,0.1691,1.0782,45.41,45.47,14.1413,0.2521,1.5557,0.4302,10.7141,1483000064,0.5027,10.9816,23.452,27.6878,144.89,286.166,87.2,51901.3008,412.0004
