Date,Last Price,Bloomberg Issuer Default Risk Implied CDS Spread,Enterprise Value,Volume,Dividend Indicated Yld - Gross,Cumulative Total Return,High Price,Low Price,Moving Average 10 Day,RSI 3 Day,RSI 30 Day,Current Market Cap,Overridable Alpha,Overridable Adjusted Beta,Last Price,Price Earnings Ratio,Alpha for Beta Plus Minus,Price to Free Cash Flow,Price to Sales Ratio,News Sentiment - Daily Average,Twitter Sentiment Daily Average,Book Value per Share,EBITDA,Quick Ratio,Profit Margin,Return on Invested Capital,Total Debts to Total Capital
8/8/2012,68.35,21.6038,1.89E+11,6573160,3.5699,35.7109,68.56,68.2175,68.936,32.6527,55.7397,1.88E+11,0.0014,0.708,68.35,13.401,-0.0278,15.2285,2.8592,0.0109,,,,,,,
8/9/2012,68.32,20.3549,1.89E+11,7764362,3.5714,35.6513,68.65,68.17,68.894,31.3281,55.5961,1.88E+11,0.0012,0.708,68.32,13.3732,-0.0286,15.1969,2.8533,0.0474,,,,,,,
8/10/2012,68.64,17.9382,1.90E+11,7645012,3.5548,36.2867,68.71,68.12,68.806,58.3564,56.8238,1.89E+11,0.0033,0.7077,68.64,13.3414,-0.0282,15.1608,2.8465,,,,,,,,
8/13/2012,68.46,17.7652,1.89E+11,7199166,3.5641,35.9293,68.55,68.17,68.707,43.8082,55.9241,1.89E+11,0.003,0.7078,68.46,13.3851,-0.0263,15.2104,2.8558,0.0641,,,,,,,
8/14/2012,68.64,17.4028,1.90E+11,8218063,3.5548,36.2867,68.75,68.5,68.649,59.102,56.6344,1.89E+11,0.0041,0.7077,68.64,13.3514,-0.0255,15.1721,2.8486,0.1553,,,,,,,
8/15/2012,68.35,17.4565,1.89E+11,9349067,3.5699,35.7109,68.84,68.3,68.546,35.652,55.153,1.88E+11,0.0031,0.7077,68.35,13.3534,-0.0252,15.1743,2.849,0.1894,,,,,,,
8/16/2012,68.2,17.4844,1.89E+11,13518440,3.5777,35.4131,68.45,68.02,68.521,27.2602,54.3917,1.88E+11,0.0019,0.7073,68.2,13.4665,-0.0248,15.3029,2.8732,0.0352,,,,,,,
8/17/2012,67.8,17.5594,1.88E+11,11999974,3.5988,34.6189,68.18,67.51,68.389,14.0407,52.3966,1.87E+11,-0.0021,0.7057,67.8,13.4744,-0.0252,15.3119,2.8749,,,,,,,,
8/20/2012,67.7,17.1542,1.87E+11,12645253,3.6041,34.4203,67.84,67.67,68.275,11.8802,51.9043,1.87E+11,-0.0029,0.7056,67.7,13.534,-0.0267,15.3796,2.8876,-0.0931,,,,,,,
8/21/2012,67.78,17.1383,1.88E+11,9544814,3.5999,34.5791,68.25,67.62,68.224,25.615,52.2754,1.87E+11,-0.0032,0.7057,67.78,13.538,-0.027,15.3841,2.8884,0.0853,,,,,,,
8/22/2012,67.75,16.2811,1.87E+11,8230885,3.6015,34.5196,67.93,67.53,68.164,23.5503,52.1194,1.87E+11,-0.0033,0.7057,67.75,13.528,-0.0276,15.3728,2.8863,0.6788,,,,,,,
8/23/2012,67.74,16.2828,1.87E+11,9064092,3.602,34.4997,67.95,67.56,68.106,22.6379,52.0658,1.87E+11,-0.0024,0.7054,67.74,13.6948,-0.0276,15.5623,2.9219,-0.217,,,,,,,
8/24/2012,67.6,16.0436,1.87E+11,11297425,3.6095,35.4329,67.84,67.15,68.002,12.4824,51.3019,1.86E+11,-0.0021,0.7041,67.6,13.5916,-0.0321,15.445,2.8998,,,,,,,,
8/27/2012,67.49,15.1477,1.87E+11,8761340,3.6154,35.2125,67.96,67.48,67.905,8.1653,50.6973,1.86E+11,0.0002,0.7062,67.49,13.5479,-0.0375,15.3954,2.8905,0.0938,,,,,,,
8/28/2012,67.51,15.145,1.87E+11,6750725,3.6143,35.2526,67.7,67.22,67.792,16.0809,50.8064,1.86E+11,-0.0003,0.7066,67.51,13.6074,-0.0356,15.4631,2.9032,0.0846,,,,,,,
8/29/2012,67.37,15.1691,1.86E+11,9609412,3.6218,34.9721,67.83,67.06,67.694,8.4413,50.0055,1.86E+11,-0.0008,0.7066,67.37,13.6174,-0.0354,15.4743,2.9054,0,,,,,,,
8/30/2012,67.21,15.1966,1.86E+11,9672953,3.6304,34.6516,67.41,66.85,67.595,4.6523,49.0906,1.85E+11,-0.0004,0.7065,67.21,13.6769,-0.0336,15.542,2.9181,0.0396,,,,,,,
8/31/2012,67.43,15.1586,1.87E+11,10152058,3.6186,35.0923,67.9,67.16,67.558,50.4886,50.3819,1.86E+11,0.0007,0.7065,67.43,13.7087,-0.0324,15.5781,2.9248,,,,,,,,
9/4/2012,67.26,14.4366,1.86E+11,8402642,3.6277,34.7517,67.54,66.97,67.514,32.4225,49.3807,1.85E+11,-0.0009,0.7054,67.26,13.6968,-0.0344,15.5646,2.9223,0.0543,,,,,,,
9/5/2012,67.27,14.435,1.86E+11,9266261,3.6272,34.7718,67.8699,67.14,67.463,34.4908,49.4418,1.85E+11,-0.0008,0.7054,67.27,13.7603,-0.033,15.6368,2.9358,-0.7197,,,,,,,
9/6/2012,67.84,14.3408,1.88E+11,13075458,3.5967,35.9137,68.22,67.59,67.472,81.8878,52.8031,1.87E+11,-0.0013,0.7048,67.84,13.6968,-0.0334,15.5646,2.9223,0.1219,,,,,,,
9/7/2012,67.88,14.3342,1.88E+11,8403379,3.5946,35.9939,68.01,67.52,67.486,83.1696,53.0298,1.87E+11,-0.0016,0.7048,67.88,13.6988,-0.0342,15.5668,2.9227,0.0786,,,,,,,
9/10/2012,68.18,13.7578,1.89E+11,11441918,3.5788,36.5949,68.47,67.83,67.544,90.6298,54.7173,1.88E+11,-0.0025,0.7038,68.18,13.6532,-0.0348,15.1022,2.8775,0.546,,,,,,,
9/11/2012,68.2,13.7541,1.89E+11,8822632,3.5777,36.635,68.55,68.18,67.615,91.0275,54.8292,1.88E+11,-0.0027,0.7038,68.2,13.6532,-0.0348,15.1022,2.8775,0.0828,,23.0804,4630000128,1.2929,17.4056,14.47,20.9038
9/12/2012,68.15,13.762,1.89E+11,8230629,3.5803,36.5348,68.46,68.03,67.679,78.5284,54.4809,1.88E+11,-0.003,0.7038,68.15,13.6968,-0.0314,15.1504,2.8867,0.395,,,,,,,
9/13/2012,68.99,13.6306,1.91E+11,13006345,3.5367,38.2177,69.17,68,67.841,95.186,59.0061,1.90E+11,-0.0024,0.7043,68.99,13.6631,-0.0331,15.1131,2.8796,0.7181,,,,,,,
9/14/2012,68.47,13.7117,1.89E+11,13027702,3.5636,37.1759,68.91,68.08,67.967,55.3284,55.4744,1.89E+11,-0.0053,0.704,68.47,13.671,-0.0334,15.1219,2.8812,0.5146,,,,,,,
9/17/2012,68.25,13.9954,1.89E+11,11584028,3.5751,36.7352,68.7,68,68.049,43.7125,54.0583,1.88E+11,-0.0084,0.7039,68.25,13.7245,-0.0334,15.1811,2.8925,,,,,,,,
9/18/2012,68.55,13.9491,1.90E+11,8063082,3.5594,37.3362,68.6675,68.07,68.178,60.6225,55.6552,1.89E+11,-0.0073,0.7038,68.55,13.7998,-0.0305,15.2643,2.9084,0.0084,,,,,,,
9/19/2012,68.6,13.9412,1.90E+11,9911281,3.5569,37.4364,68.924,68.6,68.311,63.3733,55.9193,1.89E+11,-0.0073,0.7038,68.6,13.7582,-0.0331,15.2183,2.8996,-0.0874,,,,,,,
9/20/2012,68.9,13.894,1.91E+11,8704582,3.5414,38.0374,68.99,68.33,68.417,77.5121,57.4911,1.90E+11,-0.0064,0.7038,68.9,13.5541,-0.0353,14.9926,2.8566,-0.0161,,,,,,,
9/21/2012,69.06,13.272,1.91E+11,19076616,3.5332,38.3579,69.3611,68.84,68.535,82.8182,58.3112,1.90E+11,-0.0057,0.7037,69.06,13.5165,-0.035,14.9509,2.8487,0.1186,,,,,,,
9/24/2012,69,13.8987,1.91E+11,9082404,3.5362,38.2377,69.2,68.81,68.617,73.1142,57.878,1.90E+11,-0.0055,0.7053,69,13.467,-0.0363,14.8962,2.8382,0.0701,,,,,,,
9/25/2012,69.32,13.6157,1.92E+11,11625484,3.5199,38.8788,69.64,69.01,68.729,86.1226,59.5364,1.91E+11,-0.0037,0.7043,69.32,13.467,-0.0351,14.8962,2.8382,0.1986,,,,,,,
9/26/2012,69,13.4185,1.91E+11,9971862,3.5362,38.2377,69.5,68.96,68.814,49.9042,57.2064,1.90E+11,-0.0039,0.7044,69,13.5918,-0.0347,15.0342,2.8645,0.036,,,,,,,
9/27/2012,69.01,13.417,1.91E+11,8253153,3.5357,38.2578,69.35,68.89,68.816,50.8727,57.2605,1.90E+11,-0.0049,0.7039,69.01,13.78,-0.0337,15.2424,2.9042,0.0284,,,,,,,
9/28/2012,68.91,13.4309,1.87E+11,10293525,3.5409,38.0574,69.04,68.5,68.86,39.4368,56.5217,1.90E+11,-0.0054,0.7037,68.91,14.0673,-0.0285,15.5602,2.9648,,,,,,,,
10/1/2012,69.13,13.1386,1.88E+11,9649497,3.5296,38.4982,69.45,68.92,68.948,65.2299,57.762,1.91E+11,-0.0031,0.7038,69.13,14.3685,-0.0211,15.8933,3.0282,0.0143,,,,,,,
10/2/2012,68.96,13.1341,1.87E+11,10062669,3.5383,38.1576,69.28,68.64,68.989,43.6717,56.4742,1.90E+11,-0.0043,0.7041,68.96,14.2377,-0.0211,15.7487,3.0007,-0.2988,,,,,,,
10/3/2012,69,13.1287,1.87E+11,8560579,3.5362,38.2377,69.32,68.73,69.029,49.5558,56.7091,1.90E+11,-0.0046,0.704,69,14.2218,-0.0218,15.7311,2.9973,0.0282,,,,,,,
10/4/2012,69.27,13.0925,1.88E+11,9397590,3.5224,38.7787,69.5,69.01,69.066,75.4847,58.2815,1.91E+11,-0.0046,0.704,69.27,14.0455,-0.0227,15.5361,2.9602,0.0203,,,,,,,
10/5/2012,69.65,13.042,1.89E+11,9429835,3.5032,39.54,69.74,69.32,69.125,88.2428,60.3768,1.92E+11,-0.0047,0.7027,69.65,14.0158,-0.0228,15.5032,2.9539,,,,,,,,
10/8/2012,69.44,13.214,1.89E+11,6447530,3.5138,39.1193,69.65,69.17,69.169,61.6481,58.6916,1.91E+11,-0.0059,0.703,69.44,14.095,-0.0216,15.5909,2.9706,-0.3409,,,,,,,
10/9/2012,68.41,13.3527,1.86E+11,15365897,3.5667,37.0557,68.97,68.1,69.078,19.1614,51.4107,1.89E+11,-0.008,0.7039,68.41,14.0475,-0.0218,15.5383,2.9606,0.0217,,,,,,,
10/10/2012,68.22,13.3789,1.85E+11,10710868,3.5767,36.6751,68.49,67.98,69,16.0926,50.2219,1.88E+11,-0.0079,0.7039,68.22,14.0316,-0.022,15.5208,2.9572,0.0108,,,,,,,
10/11/2012,67.97,13.4136,1.84E+11,9505526,3.5898,36.1742,68.3,67.86,68.896,12.2275,48.6893,1.87E+11,-0.0086,0.7039,67.97,14.1664,-0.0216,15.6698,2.9856,0.0582,,,,,,,
10/12/2012,67.97,13.4136,1.84E+11,8685539,3.5898,36.1742,68.51,67.8,68.802,12.2275,48.6893,1.87E+11,-0.0078,0.7039,67.97,14.0475,-0.0219,15.5383,2.9606,,,,,,,,
10/15/2012,68.6,13.6499,1.86E+11,14869847,3.5569,37.4364,68.99,68.07,68.749,62.8366,52.5909,1.89E+11,-0.0072,0.7044,68.6,14.0257,-0.0227,15.5142,2.956,0.8187,,,,,,,
10/16/2012,69.55,13.1434,1.89E+11,13689960,3.5083,39.3396,69.8,69.02,68.808,83.8715,57.618,1.92E+11,-0.0058,0.7052,69.55,14.0693,-0.0217,15.5624,2.9652,0.0129,,,,,,,
10/17/2012,71,12.9575,1.93E+11,26522960,3.4366,42.2446,71.18,69.55,69.008,92.975,63.6963,1.96E+11,-0.0021,0.7058,71,13.9365,-0.0221,15.4156,2.9372,-0.0853,,,,,,,
10/18/2012,72.52,11.9448,1.97E+11,33591056,3.3646,45.2899,72.74,70.82,69.333,96.2782,68.5825,2.00E+11,0.0024,0.7052,72.52,13.7998,-0.0225,15.2643,2.9084,,,,,,,,
10/19/2012,71.86,12.8069,1.95E+11,18391112,3.3955,43.9676,72.24,71.73,69.554,73.7057,64.6726,1.98E+11,0.0024,0.7051,71.86,13.8434,-0.0226,15.3126,2.9176,,,,,,,,
10/22/2012,71.78,12.6491,1.95E+11,14033469,3.3993,43.8073,72.29,71.33,69.788,70.6922,64.2136,1.98E+11,0.0022,0.7053,71.78,13.8058,-0.0223,15.2709,2.9096,-0.0624,,,,,,,
10/23/2012,70.89,13.0298,1.93E+11,11086192,3.442,42.0243,71.53,70.525,70.036,42.0221,59.3643,1.95E+11,0.001,0.7058,70.89,13.7721,-0.0253,15.2337,2.9025,-0.0453,,,,,,,
10/24/2012,70.74,12.7928,1.92E+11,8571972,3.4493,41.7237,71.2,70.67,70.288,38.1143,58.5929,1.95E+11,0.0009,0.7059,70.74,13.7245,-0.0249,15.1811,2.8925,0.3606,,,,,,,
10/25/2012,71.14,12.7431,1.93E+11,9673169,3.4299,42.5251,71.56,70.99,70.605,54.8931,60.0259,1.96E+11,0.0017,0.706,71.14,13.6849,-0.0255,15.1372,2.8842,0.016,,,,,,,
10/26/2012,70.9,12.4085,1.93E+11,8965190,3.4415,42.0443,71.32,70.56,70.898,44.1258,58.7636,1.95E+11,0.0015,0.706,70.9,13.7087,-0.0254,15.1635,2.8892,,,,,,,,
10/31/2012,70.82,12.2742,1.92E+11,9950511,3.4454,41.884,71.25,70.48,71.12,40.1847,58.3405,1.95E+11,0.0017,0.7059,70.82,13.7206,-0.0236,15.1767,2.8917,-0.4367,,,,,,,
11/1/2012,71.5,12.1933,1.94E+11,11226550,3.4126,43.2464,71.9,70.83,71.315,72.0329,60.8208,1.97E+11,0.0023,0.7063,71.5,13.8038,-0.0207,15.2687,2.9092,-0.0207,,,,,,,
11/2/2012,70.9,12.2646,1.93E+11,7946639,3.4415,42.0443,71.7,70.83,71.305,42.2554,57.6859,1.95E+11,0.0019,0.7067,70.9,13.7879,-0.0214,15.2512,2.9059,-0.4099,,,,,,,
11/5/2012,70.79,12.6496,1.92E+11,6874426,3.4468,41.8239,71,70.47,71.132,37.9421,57.1275,1.95E+11,0.002,0.707,70.79,13.782,-0.0216,15.2446,2.9046,0.1489,,,,,,,
11/6/2012,71.01,12.6226,1.93E+11,7927454,3.4361,42.2647,71.62,70.89,71.047,52.4909,57.9693,1.96E+11,0.0025,0.7068,71.01,13.6889,-0.0208,15.1416,2.885,,,,,,,,
11/7/2012,70.34,12.705,1.91E+11,12719676,3.4689,40.9224,70.99,69.7,70.903,25.3462,54.5922,1.94E+11,0.0033,0.706,70.34,13.6334,-0.0192,15.0802,2.8733,0.4061,,,,,,,
11/8/2012,69.65,12.4906,1.89E+11,12655586,3.5032,39.54,70.42,69.65,70.779,14.0902,51.4019,1.92E+11,0.0027,0.7063,69.65,13.7285,-0.0187,15.1854,2.8933,0.22,,,,,,,
11/9/2012,69.87,12.419,1.91E+11,10511681,3.4922,39.9807,70.26,69.43,70.692,29.1402,52.3209,1.94E+11,0.0023,0.7067,69.87,13.7146,-0.0196,15.1701,2.8904,0.0551,,,,,,,
11/12/2012,69.68,12.9721,1.90E+11,9762068,3.5017,39.6001,70.05,69.31,70.546,23.7502,51.4517,1.93E+11,0.0024,0.7074,69.68,13.8157,-0.0163,15.2819,2.9117,0.0087,,,,,,,
11/13/2012,69.51,12.9936,1.90E+11,8244865,3.5103,39.2595,70.11,69.4,70.407,19.0269,50.6724,1.93E+11,0.0007,0.7075,69.51,13.7998,-0.0146,15.2643,2.9084,,,,,,,,
11/14/2012,69.27,13.0206,1.89E+11,10471849,3.5224,38.7787,69.76,69.03,70.252,13.3884,49.5759,1.92E+11,0.0016,0.7069,69.27,13.8414,-0.0115,15.3104,2.9171,0.1686,,,,,,,
11/15/2012,69.07,13.0463,1.88E+11,11804602,3.5326,38.378,69.2,68.72,70.009,9.7695,48.668,1.91E+11,0.0012,0.707,69.07,13.8632,-0.0113,15.3345,2.9217,-0.0181,,,,,,,
11/16/2012,69.19,13.0308,1.89E+11,14272346,3.5265,38.6184,69.27,68.51,69.838,27.4249,49.2449,1.92E+11,0.0023,0.7059,69.19,13.8791,-0.0115,15.352,2.9251,0.0502,,,,,,,
11/19/2012,69.25,13.5406,1.89E+11,12337384,3.5235,38.7386,69.81,69.04,69.684,36.7125,49.5383,1.92E+11,0.0003,0.7035,69.25,13.9583,-0.0108,15.4397,2.9418,0.2086,,,,,,,
11/20/2012,69.67,13.4863,1.90E+11,9859579,3.5022,39.58,69.715,69.14,69.55,72.9969,51.5654,1.93E+11,0.0019,0.7035,69.67,13.988,-0.0064,15.4725,2.948,,,,,,,,
11/21/2012,69.59,13.4976,1.90E+11,7640296,3.5063,39.4198,69.875,69.45,69.475,62.7225,51.1604,1.93E+11,0.0014,0.7035,69.59,14.0871,-0.0053,15.5821,2.9689,,,,,,,,
11/23/2012,69.56,13.0914,1.90E+11,5450045,3.5078,40.5818,69.56,68.95,69.466,58.1209,51.0051,1.93E+11,0.0007,0.702,69.56,14.0594,-0.0061,15.5514,2.9631,,,,,,,,
11/26/2012,69.09,13.8708,1.89E+11,9886495,3.5316,39.6319,69.5,68.82,69.388,21.3361,48.612,1.91E+11,0.0023,0.7015,69.09,14.0178,-0.006,15.5054,2.9543,0,,,,,,,
11/27/2012,68.81,13.6278,1.88E+11,8763305,3.546,39.066,69.15,68.73,69.301,13.6283,47.246,1.91E+11,0.0031,0.7014,68.81,14.0059,-0.0106,15.4923,2.9518,,,,,,,,
11/28/2012,69.29,13.5834,1.89E+11,9983230,3.5214,40.0361,69.38,68.6,69.279,55.2233,49.7502,1.92E+11,0.0036,0.7016,69.29,14.0554,-0.0101,15.5471,2.9622,0.3086,,,,,,,
11/29/2012,69.22,12.8936,1.89E+11,9849162,3.525,39.8946,69.555,69.05,69.274,49.9602,49.3965,1.92E+11,0.003,0.7015,69.22,14.0574,-0.0101,15.5492,2.9627,0.2889,,,,,,,
11/30/2012,69.73,12.8514,1.90E+11,13482853,3.4992,40.9253,69.92,69.175,69.34,75.4894,51.9704,1.93E+11,0.0049,0.7013,69.73,13.994,-0.0101,15.4791,2.9493,0.5446,,,,,,,
12/3/2012,69.65,13.4572,1.90E+11,9930689,3.5032,40.7637,69.92,69.36,69.386,67.3987,51.545,1.93E+11,0.006,0.7014,69.65,14.0178,-0.0105,15.5054,2.9543,0.0286,,,,,,,
12/4/2012,69.86,13.4394,1.91E+11,14278003,3.4927,41.1881,70.49,69.45,69.447,77.0737,52.5987,1.94E+11,0.0078,0.7012,69.86,13.9227,-0.0095,15.4002,2.9343,,,,,,,,
12/5/2012,69.97,13.4543,1.91E+11,11037053,3.4872,41.4104,70.295,69.58,69.477,81.4088,53.1508,1.94E+11,0.008,0.7012,69.97,13.8731,-0.0077,15.3454,2.9238,0.0459,,,,,,,
12/6/2012,70.05,13.1022,1.91E+11,9459120,3.4832,41.5721,70.34,69.8,69.523,84.5879,53.5578,1.94E+11,0.0078,0.7012,70.05,13.9028,-0.0064,15.3783,2.9301,-0.0061,,,,,,,
12/7/2012,70.45,13.0703,1.92E+11,10021271,3.4634,42.3805,70.5225,69.86,69.612,93.2477,55.5547,1.95E+11,0.0083,0.7013,70.45,13.887,-0.0065,15.3608,2.9268,0.3107,,,,,,,
12/10/2012,70.6,13.0416,1.93E+11,9700330,3.4561,42.6836,70.8,70.26,69.763,94.8693,56.2839,1.96E+11,0.0115,0.7019,70.6,13.6005,-0.0075,15.4096,2.8623,0.3045,,,,,,,
12/11/2012,71.1,13.0035,1.94E+11,14934575,3.4318,43.6941,71.62,70.75,69.992,97.6687,58.6246,1.97E+11,0.0123,0.7021,71.1,13.6005,-0.0075,15.4096,2.8623,,,23.3314,4544000000,1.3353,14.6201,15.7132,19.959
12/12/2012,70.96,13.0152,1.94E+11,11783256,3.4386,43.4112,71.37,70.845,70.159,79.4598,57.7293,1.97E+11,0.0119,0.7021,70.96,13.7219,-0.0065,15.5471,2.8878,0.0448,,,,,,,
12/13/2012,70.75,13.0311,1.93E+11,8839643,3.4488,42.9868,71,70.6199,70.312,55.9781,56.3928,1.96E+11,0.0119,0.7021,70.75,13.8668,-0.0067,15.7112,2.9183,0.0945,,,,,,,
12/14/2012,70.69,13.0356,1.93E+11,10263540,3.4517,42.8655,70.86,70.49,70.408,49.6854,56.0096,1.96E+11,0.0094,0.7019,70.69,13.8472,-0.0067,15.689,2.9142,0,,,,,,,
12/17/2012,70.94,13.2883,1.94E+11,14324436,3.4395,43.3708,71.18,70.78,70.537,70.4481,57.2615,1.97E+11,0.0098,0.7019,70.94,14.0057,-0.0077,15.8687,2.9476,0.0158,,,,,,,
12/18/2012,70.95,13.2876,1.94E+11,16354131,3.439,43.391,71.1,70.505,70.646,71.1621,57.3118,1.97E+11,0.009,0.7013,70.95,13.9764,-0.0038,15.8354,2.9414,0.1711,,,,,,,
12/19/2012,70.63,13.1144,1.93E+11,11865800,3.4546,42.7443,71.31,70.63,70.712,32.9494,55.1638,1.96E+11,0.0089,0.7013,70.63,13.9783,-0.001,15.8376,2.9418,0.2217,,,,,,,
12/20/2012,70.75,13.1055,1.93E+11,11775935,3.4488,42.9868,70.9,70.49,70.782,48.5039,55.8064,1.96E+11,0.0087,0.7012,70.75,14.041,0,15.9086,2.955,0.8815,,,,,,,
12/21/2012,70.27,13.1411,1.92E+11,22154452,3.4723,42.0167,70.75,70.06,70.764,20.2785,52.6823,1.95E+11,0.0095,0.7017,70.27,14.131,0.0004,16.0106,2.9739,-0.0683,,,,,,,
12/24/2012,70.02,13.3945,1.91E+11,5006415,3.4847,41.5114,70.4,69.94,70.706,13.9407,51.1399,1.94E+11,0.0106,0.7021,70.02,14.1623,0.0013,16.0461,2.9805,,,,,,,,
12/26/2012,70.17,13.3828,1.92E+11,7737247,3.4773,41.8146,70.36,69.88,70.613,32.8335,52.012,1.94E+11,0.0115,0.7019,70.17,14.2035,0.0023,16.0927,2.9892,-0.3027,,,,,,,
12/27/2012,70.09,13.2046,1.91E+11,10700303,3.4812,41.6529,70.4,69.8,70.526,27.9286,51.5048,1.94E+11,0.0114,0.7019,70.09,14.1663,0.0039,16.0505,2.9813,-0.2605,,,,,,,
12/28/2012,69.48,13.2503,1.88E+11,9693676,3.5118,40.4201,70.07,69.415,70.399,10.3109,47.8261,1.93E+11,0.0106,0.7021,69.48,14.2074,0.0049,16.0971,2.99,-0.256,,,,,,,
12/31/2012,70.1,13.9591,1.89E+11,12771266,3.4807,41.6731,70.11,69.175,70.34,54.2806,51.4706,1.94E+11,0.0111,0.702,70.1,14.27,0.0052,16.1681,3.0032,-0.1255,,,,,,,
1/2/2013,70.84,13.9044,1.91E+11,12875582,3.4444,43.1687,71.02,70.3,70.33,75.6513,55.3238,1.96E+11,0.0087,0.7002,70.84,14.3346,0.006,16.2413,3.0168,,,,,,,,
1/3/2013,70.74,13.912,1.91E+11,9598228,3.4493,42.9666,71,70.445,70.309,69.1038,54.7165,1.96E+11,0.0086,0.7002,70.74,14.2289,0.0031,16.1215,2.9945,0.0501,,,,,,,
1/4/2013,71.55,14.0707,1.93E+11,11634731,3.4102,44.6036,71.73,71.01,70.401,84.9402,58.531,1.98E+11,0.0085,0.7007,71.55,14.2602,0.0035,16.157,3.0011,0.0014,,,,,,,
1/7/2013,71.4,14.6374,1.93E+11,7548751,3.4174,44.3004,71.53,71.19,70.466,74.3537,57.6015,1.98E+11,0.0109,0.7007,71.4,14.3092,0.0048,16.2124,3.0114,-0.3856,,,,,,,
1/8/2013,71.41,14.6366,1.93E+11,9830721,3.4169,44.3206,71.65,71.25,70.58,74.6694,57.6479,1.98E+11,0.0126,0.7005,71.41,14.4697,0.0138,16.3943,3.0452,-0.7634,,,,,,,
1/9/2013,71.73,14.6123,1.94E+11,7673216,3.4016,44.9674,71.85,71.5,70.751,84.0777,59.1281,1.99E+11,0.0131,0.7006,71.73,14.4109,0.0156,16.3278,3.0328,,,,,,,,
1/10/2013,72.19,14.5768,1.95E+11,11891155,3.38,45.897,72.38,71.74,70.953,91.1585,61.1475,2.00E+11,0.0135,0.7007,72.19,14.5656,0.0193,16.503,3.0654,-0.1599,,,,,,,
1/11/2013,72.35,14.5645,1.96E+11,7766724,3.3725,46.2204,72.58,72.16,71.179,92.8236,61.8261,2.01E+11,0.014,0.7007,72.35,14.5029,0.0186,16.432,3.0522,-0.0213,,,,,,,
1/14/2013,72.56,15.2782,1.96E+11,7385928,3.3627,46.6448,72.79,72.37,71.487,94.7647,62.7105,2.01E+11,0.0155,0.7016,72.56,14.4697,0.0182,16.3943,3.0452,0.0784,,,,,,,
1/15/2013,72.37,15.2932,1.96E+11,7795015,3.3716,46.2608,72.44,72,71.714,69.3189,61.3796,2.01E+11,0.0164,0.7017,72.37,14.5206,0.018,16.452,3.0559,-0.0573,,,,,,,
1/16/2013,72.58,15.2775,1.96E+11,8780055,3.3618,46.6852,72.815,72.25,71.888,78.7699,62.2946,2.01E+11,0.0169,0.7017,72.58,14.5069,0.0183,16.4364,3.053,,,,,,,,
1/17/2013,72.9,15.2526,1.97E+11,10573077,3.3471,47.332,73.01,72.37,72.104,87.5417,63.652,2.02E+11,0.0171,0.7017,72.9,14.6145,0.0192,16.5584,3.0757,-0.1674,,,,,,,
1/18/2013,73.23,15.2271,1.98E+11,13564396,3.332,47.9989,73.23,72.79,72.272,92.3995,64.9963,2.03E+11,0.0176,0.7018,73.23,14.7574,0.0226,16.7203,3.1058,0,,,,,,,
1/22/2013,72.69,16.0976,1.97E+11,11471537,3.3567,46.9075,73.21,72.42,72.401,47.2129,61.1668,2.01E+11,0.0149,0.7034,72.69,14.6928,0.0213,16.6471,3.0922,-0.1177,,,,,,,
1/23/2013,72.85,16.0866,1.97E+11,10155089,3.3493,47.2309,72.91,72.47,72.545,56.6377,61.8556,2.02E+11,0.0152,0.7034,72.85,14.775,0.0223,16.7403,3.1095,,,,,,,,
1/24/2013,73.1,16.0666,1.98E+11,9369713,3.3379,47.7362,73.23,72.8434,72.682,69.43,62.9189,2.03E+11,0.0158,0.7034,73.1,14.7613,0.0236,16.7248,3.1066,-0.2725,,,,,,,
1/25/2013,73.92,16.002,2.00E+11,10421557,3.3009,49.3934,73.93,73.06,72.855,87.5298,66.123,2.05E+11,0.0211,0.7038,73.92,14.8377,0.0255,16.8113,3.1226,-0.1097,,,,,,,
1/28/2013,73.62,16.6128,1.99E+11,9420940,3.3143,48.7871,74,73.43,72.982,66.0642,64.0291,2.04E+11,0.0228,0.704,73.62,14.8103,0.0246,16.7802,3.1169,0.0607,,,,,,,
1/29/2013,74.41,16.5787,2.01E+11,12390703,3.2791,50.3837,74.62,73.64,73.167,82.7622,66.8857,2.06E+11,0.026,0.7049,74.41,14.8396,0.0251,16.8135,3.1231,-0.2642,,,,,,,
1/30/2013,74.09,16.5787,2.00E+11,9246397,3.2933,49.737,74.8,74.01,73.339,63.7139,64.7316,2.05E+11,0.0255,0.705,74.09,14.9081,0.0268,16.8911,3.1375,,,,,,,,
1/31/2013,73.92,16.5894,2.00E+11,10452547,3.3009,49.3934,74.36,73.78,73.473,53.8395,63.6058,2.05E+11,0.0253,0.705,73.92,15.0647,0.0274,17.0685,3.1704,0.1066,,,,,,,
2/1/2013,74.18,16.5787,2.01E+11,10019482,3.2893,49.9189,74.42,74.08,73.601,65.9469,64.5804,2.06E+11,0.0239,0.7041,74.18,15.0041,0.0277,16.9998,3.1577,0.582,,,,,,,
2/4/2013,74.11,16.6018,2.00E+11,9200667,3.2924,49.7774,74.25,73.56,73.689,59.6305,64.1023,2.05E+11,0.0247,0.7035,74.11,15.0471,0.0292,17.0486,3.1667,0.1265,,,,,,,
2/5/2013,74.66,16.6018,2.02E+11,10230794,3.2681,50.8889,74.82,74.47,73.886,81.0368,66.1398,2.07E+11,0.0256,0.7038,74.66,14.9258,0.0269,16.9111,3.1412,0.1106,,,,,,,
